review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
add5f638c3b8e08435388ff3f0ec5b1d,03347815dd6e37a668b3954401838318,3,,,2018-03-22 00:00:00,2018-03-24 14:44:07
dfdec5e46056b782f3a59b8ec3206767,019a242bea1553b3b7e12bc38cb57a23,5,,,2017-11-14 00:00:00,2017-11-14 21:17:45
f1ddaf6f025d65d26dbc230d4d39f3a0,08cbb1d4cd574b126569b208fd4b26ea,5,,,2017-10-27 00:00:00,2017-10-28 19:55:22
552f903e01e944a9dc6ccd6cd82136a2,0c8497b3a4cac1978ea4ef63fbc78312,1,,NÃO TENHO NOTÍCIA DO PRODUTO COMPRADO,2018-03-01 00:00:00,2018-03-02 18:00:39
9f41ec035556ef78746bcaa3cb3b3c25,068b7fef63e846d22b1080f9c99f2bd4,5,,,2018-01-26 00:00:00,2018-01-29 10:41:28
8714b46869f1443598b323957fdeccbb,02f82a2b0b79e9dbb86c47cef1e92063,1,,Comprei o modelo Master (com prateleira) e me enviaram o Standard (sem). Solicitei cancelamento e devolução ,2017-05-13 00:00:00,2017-05-14 13:47:12
25aa51a8159df62d6734850cffbb725e,058d432115cdaa3b04a19b726bdd837a,5,Ótimo,Gostei muito do site,2018-05-04 00:00:00,2018-05-11 03:48:04
25bee9c195ffebbf23996b86857c86e1,055cfc7366f3dfdbca102536d95381bb,5,Ótimo e prazo rapido,Preços ótimos ,2018-06-12 00:00:00,2018-06-13 00:44:03
fe4cbcab59ab133b24d73937983975fa,0444bf76794ff96fd22fff6be21bdb6a,1,,Demora para resolver meu problema pois meu pedido foi roubado dos correios e ainda hoje espero alguma solução mais se parece que resolver com o cliente vai ser uma das últimas prioridade...estou agua,2018-01-23 00:00:00,2018-01-23 12:03:51
491db33864d3c802ea8dca259cc241c0,07e8a98c9affe8a0d02edf6229912b90,5,,Recomendo esse vendedor ,2017-07-30 00:00:00,2017-07-31 04:43:47
41e3754ca6af628865ed1743863c348b,030840d9a6c8137615d5a2c916667c2c,5,,"recebi certinho e antes do prazo
",2017-08-16 00:00:00,2017-08-18 18:43:03
322b1b4279b6230c04e033e901ce4e59,07f2e5679e13d0e45de9da85bb833558,4,,,2018-07-13 00:00:00,2018-07-14 01:18:06
cfc5a5cd555beb63efcbbd327c96dffe,0c484845a32b2d44b9857ab5c1956b99,5,,,2018-04-17 00:00:00,2018-04-20 10:47:24
68b49cfcd9420c6ad09af97ea8268e7c,001ab0a7578dd66cd4b0a71f5b6e1e41,4,,Loja rápida na entrega. Só houve um incidente pelo fato de não vim o produto escolhido e sim um similar.,2018-01-18 00:00:00,2018-01-25 03:07:10
b2c08803c3f5e4bb8be584ef5c18ba16,03c83b31dbc387f83f1b5579b53182fb,5,,"O produto por hora está funcionando bem, a estrega chegou antes do esperado. Parabéns!",2018-01-18 00:00:00,2018-01-18 23:36:45
9b2ff76be27d661b66cbc44c2b62b9eb,02efbfba398618f44f8c4097d6822ddd,4,,,2018-07-31 00:00:00,2018-07-31 23:24:33
800c34623a5ebde9e05050e94f5669da,07e5349fe32847b4bc266836cda0705c,5,,,2017-12-05 00:00:00,2017-12-06 01:22:49
8764e98862e485dc959f68bab513c8b2,025d78a44b8f48c66fd09239910302b1,5,,"Excelente vendedor, rápido no envio do produto, com certeza farei mais compras neste vendedor. ",2018-04-24 00:00:00,2018-04-25 00:58:10
487f70f55e05290e1c3fc5c52f97db71,0830fb3429c4807bd185a32fe5241b8a,3,,,2017-12-31 00:00:00,2017-12-31 13:51:06
7de99669d80f12799da75072779930f0,0bcf4c7784f314d5c92bcfc30b7813e2,4,,,2018-05-09 00:00:00,2018-05-09 23:12:15
ad0a3b5ddb2f46989b644576a6d4d373,057e8245e6408a7f5db33b517c481617,4,,,2018-03-13 00:00:00,2018-03-19 18:30:28
d0c68afa7cf1efff6e6e00805f89b4ea,0a87254b512c79f0943355540a189d77,5,Muito boa,"Estou muito feliz com o produto escolhido por mim,A entrega foi dentro do prazo, o produto veio em perfeita condições...tudo muito lindo,adorei....
",2018-07-15 00:00:00,2018-07-20 13:13:53
49714af7a15efcf00dd06444d764de11,02e275a40a23c32f81e13045c84b5a19,5,,,2017-11-28 00:00:00,2017-12-01 12:29:32
3556a1df028b45210dedde11ff4925b8,04093e1c2379ed67d202eb2914ded68f,5,,,2018-05-15 00:00:00,2018-06-06 22:28:21
3dc28c3760134625a36ddef418974396,0801f0d06dea3e577f48276a2a225597,5,,,2017-10-26 00:00:00,2017-10-26 20:09:01
d44741a860604f5b10b91f2ca4bb3c8a,0462bad26ccfb8508951beb9ea398ae1,5,,,2018-01-24 00:00:00,2018-01-24 22:00:51
0a41cdf23605f9efb6e1abd8bf214ac6,01b15a896c5842077af2aaf4a9f94309,1,,"Paguei o produto a vista, não recebi no prazo estipulado e não me enviaram nenhuma informação apos vencimento do prazo de entrega.",2018-04-15 00:00:00,2018-04-15 21:09:49
46e5878cbc7dcd49a6c4615ca19186cb,02a0f7101947ebb4e6d2ec4c1c929bbb,5,,,2018-01-18 00:00:00,2018-01-18 02:56:38
5b3b77da45b1f53831324a3362e14d41,00f5fbdc777e8198c1ee008122e28ae3,4,,,2017-08-11 00:00:00,2017-08-11 16:09:46
5e4e50af3b7960b7a10d86ec869509e8,00048cc3ae777c65dbb7d2a0634bc1ea,4,,,2017-05-23 00:00:00,2017-05-24 19:00:09
ab30810c29da5da8045216f0f62652a2,013056cfe49763c6f66bda03396c5ee3,5,,,2018-02-22 00:00:00,2018-02-23 12:12:30
fcfa60430840fe4a6515da108d4cea21,0a36bd172604d49ae57f2ae440a0dc70,5,Otimo produto,Até estão estou amando meu capacete😊,2018-08-11 00:00:00,2018-08-11 18:19:42
465ddd5d473fbdee9a68ed584812db49,061b74bca735bb2c1953e40bc098101d,5,,Tudo de bom!!!,2017-11-28 00:00:00,2017-11-29 06:30:50
338c93022d484ae4291c3dfa9374e705,049446a8732fca98a50e6767bb58bd49,5,,,2017-12-27 00:00:00,2017-12-27 22:21:03
f72cb5a49cf65547bcf2889d2285270d,0124e0c5bfae1979838a91e47df53f14,4,,,2018-02-16 00:00:00,2018-02-16 22:30:23
2709f90fc715db94b83653feb1713bec,0a20f1ed151eaf6d4f8947f6081e1d02,5,,,2018-06-06 00:00:00,2018-06-06 23:24:08
e6bef10baa50ed8af1f632f0113a1aa6,086f8f18f98299e22931d762c63db2b8,5,,,2017-11-25 00:00:00,2017-11-27 14:44:18
b614815acfc3b4cd7a7db60fa7453a8d,03a77816f8b67ef237ecca2c772c4851,5,,,2018-06-13 00:00:00,2018-06-15 20:36:35
a4ccea58df3ba68cfb00f725e9fe2423,0c87dd1621990a460672f431810cb35c,4,,,2018-06-20 00:00:00,2018-06-28 22:27:04
64705002057140d46c08068d176f203f,0b1e73fa546894ad7310916b480de067,5,,Ok,2017-01-17 00:00:00,2017-01-20 21:34:01
c66baeb7bc70f386f5c1af213b424c03,082730bdb06cc2b755fbb33becd6ccec,5,Muito bom,,2018-08-02 00:00:00,2018-08-03 21:05:48
27c3b9cf451399a8858f33e1a1f91bfe,06a05e46d787299f6277bfcb590f2ef5,1,,Comprei no dia 10/01. O prazo de entrega no momento da compra era de até 12 dias e até agora não chegou.,2018-01-31 00:00:00,2018-02-01 11:00:02
bb25bfa4fb74be2ed7c1525db49394df,0805ef7875f007ad8ae7f5179c939667,4,RECOMENDO,A colcha é muito bonita e destaca bem na cama.,2018-04-24 00:00:00,2018-05-03 14:40:22
4b22cd1c2bd512c68303b15baee20a35,055b1b19fcb7ec836c23f44053344b20,3,,,2018-03-07 00:00:00,2018-03-10 01:14:24
750d0e266ca8e0a55070fb20bcc087a6,0cdbb064516056ec9be699ddabadc42c,4,,,2018-08-03 00:00:00,2018-08-03 22:55:29
644926b134945775fcc996aec98f3680,010ff1cfe12f3094577e72b7bcecdf98,3,,Comprei um produto e veio faltando na entrega... ,2017-10-20 00:00:00,2017-10-23 23:17:06
ade05584f69a2de81e5cbdfb2dca6bd3,01908071e35fdc75bc0d7764f153abc2,5,,,2017-11-14 00:00:00,2017-11-15 01:12:27
ab05550bee6699840a981a8db793c652,06a9ff8c19b2d371a45c48568283929b,5,,,2018-02-16 00:00:00,2018-02-16 21:13:42
f74195296a314d10a4e0331cadbe6073,040b98b117606d34ba51c4d274a15e2d,3,,O produto principal ainda não foi entregue e consta no site como entregue. Ainda está dentro do prazo por isso estou aguardando o recebimento do produto.,2017-11-10 00:00:00,2017-11-10 22:37:07
89739c9f425d56e160756ebe5f91ab74,05692a713a2d25d85ac77a607b7db643,5,,,2017-11-22 00:00:00,2017-11-23 15:44:43
5a52d9724ba2d978548352fd339709a5,03170fde460344ffa21460ac08f2bbd3,4,,"Pedi cor azul marinho e veio cor preta. Tudo bem, é quase igual, né? Deixa pra lá, porque para trocar esta bolsa vai me dar muito trabalho, mas para uma compra de grande valor não vale a pena.",2018-03-08 00:00:00,2018-03-08 23:31:39
fcec1f83cec286d398e21eec6e29ef7d,00e7aeced1d61792368ec7bf8b967a90,4,,,2017-05-05 00:00:00,2017-05-06 12:58:49
af7de312ca4e17a959f9d2290e91fc07,0afbc110b84719faaef4887a5cff5a2c,5,,,2017-02-16 00:00:00,2017-02-18 23:25:05
6453879a422cb8285885686c3473fbc6,03ebfa9712b7dbc7031291856263b314,5,,,2018-03-28 00:00:00,2018-03-28 19:31:15
6510c19a96d1f415a4f8f8933137330c,070d0196420dc138bcfaa72cb10eea02,5,,,2017-11-30 00:00:00,2017-12-02 16:17:33
b9a59bc533983027dc5455255eb3851d,0a499296998c5b2e877297984bdf657c,3,,,2017-04-08 00:00:00,2017-04-08 21:33:52
d082733d1acbb8f750efbc7acf98df96,0a84b71d2fd93eeae49d3149a3e08003,1,,,2017-12-22 00:00:00,2017-12-22 12:28:56
067e9ae2a832a8965a10237e365081c0,087f3b4c583de715fda96594b3a03b65,4,,,2018-02-16 00:00:00,2018-02-19 19:30:14
acf3f5b4d93975335ee6a76654cd495b,056bfadd41b8600ad5ecfef2ac132188,4,,,2017-12-05 00:00:00,2017-12-09 13:53:28
8d697839be8221452e9d4f96347d0612,0148d3df00cebda592d4e5f966e300cc,1,,PRODUTO NÃO RECEBIDO,2017-09-13 00:00:00,2017-09-13 16:23:19
72bd80534b0e73c14829319464e72cdc,0066a1fdaee16ad5022c5ef979d0b661,5,,,2018-06-17 00:00:00,2018-06-19 23:25:15
999ebd57046ece954c0583db44bae78a,05640486a5e0b8140b20506acf791af2,5,,"entregue bem antes do acordado, em perfeito estado.",2017-07-13 00:00:00,2017-07-13 19:14:11
d8589a39daa87c37145da281ae1dfc79,0c63eb238a8ea5d783171577db5d7f70,5,,,2018-01-27 00:00:00,2018-01-27 16:47:36
bd286e807bb94da87ba6869b8e4f7498,084eed5f31d7cd5291671a544852e5d4,4,,,2017-10-17 00:00:00,2017-10-17 23:36:49
5fe3cfc552ec8c7480c26fb0069fea22,090ece27665c1cc89eda287f8e834e11,5,,ok!,2017-11-07 00:00:00,2017-11-09 20:19:59
e580b8c03cc6c1cd55ae874f699842f2,014e36af18c280a94d880a16b2f00713,5,,"muito bom, rápido como sempre",2017-11-10 00:00:00,2017-11-10 19:15:10
34001736ae83eb235714cfcbfc879e5c,0532db7075ba24a851a342f08d0e0b39,5,,,2018-01-20 00:00:00,2018-01-21 02:27:32
6bad2ba7fbe21010d6e0bb0fbd24729c,025830a006d984bf712a8c6a1eca41c0,1,,"Estou aguardando meu produto chegar está em atraso! 
Mas já recebi outro produto antes queria saber porque esse não chegou? ",2018-03-30 00:00:00,2018-04-01 05:10:08
37a3db57c38a89888e816054444d60be,099b01b8cc6b861aa593247b2f7e0b7b,5,,,2017-06-09 00:00:00,2017-06-12 12:21:38
6e46a3bdfe047f1cf3c322d67f163200,0c5a4222cc662d4e0ec50de57f1f8b98,5,,,2018-06-08 00:00:00,2018-06-09 02:05:53
4c20aa2a35c19958e4469315c45875cc,09f7918cf38caeef665ddea1a74a6a5c,5,,"Excelente! 
Veio certinho, veio bem antes do dia. 
Super recomendo... 
Obg ",2017-10-12 00:00:00,2017-10-12 15:38:14
3635d3aa3f7365d1b357dbb2eeedfb7e,0373227125997244e6f59bd76e717abf,5,,,2018-08-18 00:00:00,2018-08-19 17:18:30
4cc1916fe1f6597577e86cc5d6acb125,0417dce62cd5791d3d0005ca971b2ba7,5,,Chegou bem antes do prazo!!,2018-04-07 00:00:00,2018-04-09 22:26:45
fea0c44e1764fd767e849ffc4838a6c8,059b6e617cb9675ad8bc74b7aa750e7d,4,,,2017-02-22 00:00:00,2017-03-04 22:57:13
de4bbc248a2afac157bd615103c50362,05424cc0493d8fa049aa508505e6c773,4,Muito prática!,"Tudo certo, ótimo produto e bem acabado.",2018-07-05 00:00:00,2018-07-05 19:14:07
d1e9dafe0f99aba318e4aadd48039ea3,09d048d5bfb9dd1a82f696ce9863e9b0,1,,Comprei duas unidades do produto e só veio uma. Não consigo atendimento.,2018-06-12 00:00:00,2018-06-13 14:17:59
1a169dba2e4c1091195d39f3ce660cf7,0561429ac3333cdeaff4cdd6bd1ebfb6,5,,,2018-03-08 00:00:00,2018-03-08 05:44:25
800773eee9bd8299fe7d491ca8e823d5,09c10d01ea598b37493ee93aa01cb066,5,,,2018-07-27 00:00:00,2018-07-27 22:23:59
4ce02df4328f09eb2a07977be1ff8e83,0434058c92c9306bb6d1edd50bf3526a,5,,Entregou bem antes do prazo. Muito satisfeita.,2018-02-20 00:00:00,2018-02-20 21:19:30
0b85533916886ec08bc515ba160ce0c4,00f1bb0af030935db1745ee28367ea26,1,,,2018-08-19 00:00:00,2018-08-21 17:47:23
b16a7e09e3a58bddc92bdedd70ec8c7b,03e327642028582cff3316f1726a9f00,5,,Boa recomendo,2017-11-07 00:00:00,2017-11-07 17:15:01
8f036fc586e78d021d9261d335ea58b6,03572de4ee0598b00c48f6de965fcf78,5,Muito bom,,2018-08-05 00:00:00,2018-08-05 22:03:33
3b63e248408250d4c98008cb39dc0007,08d0b596c492f5a5041d003063f18320,5,,,2017-09-23 00:00:00,2017-09-25 12:43:54
7d7a61dcbf5d2ce0eac6a0d13eed1b50,0866fdb0c7de244fd6acbf00a2cbade7,5,,,2018-03-13 00:00:00,2018-03-16 14:56:30
72e56a1bed8c8b9f79e9c13f23362989,06e15cff14f4bc72fac07dd6e6518113,5,,Produto excelente. Entregs rápida,2017-12-27 00:00:00,2017-12-28 19:40:44
f893d195e262851a9fb5adbbdc0a6316,03d0e68d9f396f3c4e69dbbb0abc3564,1,,Não recomendo essa loja pra ninguém comprei o presente do meu filho no dia 23 de janeiro vai fazer um mês e nada ainda estão dizendo que o carteiro chamou e ninguém atendeu fiquei o dia inteiro emcasa,2018-02-21 00:00:00,2018-02-21 13:06:57
c8882e88e0242e15707d751b5b66fd21,08213e46524c11c2501c5d0a59ff8b7a,1,,,2018-05-30 00:00:00,2018-05-30 10:36:38
682d49ee57c9988ce3d75b484ff54c02,0787c233e9c027ebb134e0339cdc1ef2,5,,,2017-08-29 00:00:00,2017-08-30 10:21:51
6a72eedeeefe27cf71d344fdf29e671b,0695bd018cbf6e999fad4c321b32d26d,5,Tudo certo ,"Produto muito bom, tudo certo no meu PS4, recomendo.",2018-07-24 00:00:00,2018-07-24 23:30:12
2efdf07992f8a1f2c932e3a912b4f8b4,098f60afb74eab906fedaf802a833a97,4,,,2018-01-19 00:00:00,2018-01-21 19:19:38
00f4e871aa4c212a739df433c74353f9,035a721e5bfc1bc3f4e1ba0d7923cc84,5,Excelente!!,Produto chegou antes do prazo e era exatamente o que eu estava procurando,2018-08-15 00:00:00,2018-08-16 00:01:58
14f0810885e1daa91bb78878cba6da41,0029c5db35ef291ce99d1262012e7daa,4,,,2018-08-31 00:00:00,2018-09-03 00:48:34
d6059f386dc380e57cee1239be6d1b89,040f27ad597191f7832612a806fa682f,5,,Entrega rápida dentro do prazo ,2018-01-09 00:00:00,2018-01-10 01:08:50
66008c9da0dad502a2e3c36a37117d02,0c91b697f968a592811f9300675c6138,4,,,2018-04-07 00:00:00,2018-04-07 21:37:09
df58909c43a6367823f72f84f64c8b28,0ba1fcf42e40850f464b8ca9b0b5e9fb,4,,,2017-06-23 00:00:00,2017-06-24 18:58:55
05963dcfbde31057b421fcff02bb4da9,0119e98feb97441cb456c010c25b04ff,5,,"Entrega muito antes do previsão. Produto na validade legal e em perfeito estado. Excelente.
",2018-02-01 00:00:00,2018-02-02 14:11:32
8f81195f65aa1adb005c86f7931e8589,012f29911fcd2f1209d937741a6bbc6f,5,,,2017-05-23 00:00:00,2017-05-24 17:31:17
b83fa5b65581494479cbf3aa82ee35b6,08a0229449937f03d05a335929cc455f,4,,Ótimo ,2017-10-19 00:00:00,2017-10-20 11:15:35
2631c80139142b5cdc216306cce42aa9,07e481567db300783aa22d7cd202f1b8,5,,,2017-05-30 00:00:00,2017-05-31 12:34:35
6c2a373095c7b10b93ee0b9d0da7996d,08597f2b3cec1c223f1b7950bda0a9fc,5,,,2017-11-02 00:00:00,2017-11-03 11:43:27
88c78ab8422c17dd1d066b316a8f6705,0c9c4a61bb41aa0184a25922a829bd51,5,,,2018-03-07 00:00:00,2018-03-09 15:14:30
61a597b070ac07d623109c987e117db7,0733aab1e972ab531705cf45a1e77281,5,Recomendo,Tudo ocorreu conforme programado.,2018-05-04 00:00:00,2018-05-04 21:26:13
a41b4757eb355ad682a098f2189a0c53,0a0eb4fdd818ed6fb62d07792c948971,5,,,2018-05-23 00:00:00,2018-05-24 18:52:16
c6c1bcc1b5982387cea67cddf36d7772,0baa34fb7824f076c177df17da43b62b,5,,,2017-05-17 00:00:00,2017-05-18 12:26:28
5e33269228033e7fbacbc9aa3936bb3e,01c7b08f0c05952ce15edb928bb63d2d,5,,,2018-04-19 00:00:00,2018-04-22 01:26:41
ce73ffa784816e3cdc52587e2580efd9,069370014d6465fb28770cd9449402c5,1,,,2017-12-16 00:00:00,2017-12-16 09:31:07
0c8ac0545799d6ca19a93a25f6c34cf8,067bc1024a45f0e3cf23b724757e55e2,5,,Boa. Entrega rápida.,2017-05-25 00:00:00,2017-05-28 16:00:49
88b8b52d46df026a9d1ad2136a59b30b,00e7ee1b050b8499577073aeb2a297a1,4,,,2017-05-26 00:00:00,2017-05-30 22:34:40
d65a8cf4b660799a787f7468fdba859c,0c38c51b8a775bccbf8a0e340be3cece,1,,,2018-08-22 00:00:00,2018-08-22 16:45:10
b395c14e0be3c47632ab3a9ecf0e8201,00c42b1633c1b2fa4e937bf312466561,5,,,2018-02-09 00:00:00,2018-02-09 23:31:14
19d351dcf773c3ecfdc31314a9f5f777,0508c1d4ce32ccc40fc59d0592478608,5,,,2018-06-20 00:00:00,2018-06-20 22:59:49
7d535c2ab764e5df6e4062d3d431ac1a,0cc4a0e7b03976348e97bf0721a96376,5,,,2017-12-23 00:00:00,2018-01-02 15:02:16
52274f3fba49d15f8bf0b7e4a4d66242,07d393eec6ab2c8c4a90dd4344b6abf9,5,,,2018-03-22 00:00:00,2018-03-23 01:01:00
dc9f9fe5aa92c67a8b1457ed0b2111d1,033c0d8e5bce8110d7900e088c75389d,1,arrependimento,"Solicitei o cancelamento antes da entrega, quero exercer meu direito de arrependimento, devolver o produto e receber meu dinheiro de volta. O site da stark dificulta o processo e não SAC",2018-06-15 00:00:00,2018-06-18 15:19:05
3f9a735e3351a7b5159a4d1691a0b9b2,0035c0b07126fe9c24a325216fb96064,4,,,2017-12-08 00:00:00,2017-12-09 02:28:07
52581de581e4f894291165e634dc2dfd,09e6dfb3a40d9c2e75458a76ff06e2d5,5,,Recebi antes do prazo.,2017-02-17 00:00:00,2017-02-17 19:32:34
708d3528f7c13301bdad8f80b845ea64,006df90050498994d670b40da4651d22,5,,,2018-08-16 00:00:00,2018-08-17 12:05:23
b171ef52e026c55eae25c89362055c08,0c0c2969d3adf4fffa3753dcc37f135d,4,,,2018-08-22 00:00:00,2018-08-23 07:39:13
df0472726f87f99281c50480f719c39d,0ba1123843391ede0901811438202c24,4,,,2018-05-04 00:00:00,2018-05-07 11:28:38
09c55ca8b79fa0e085f15048bec198ec,02c6f38cbd2d15df19cf2621019823fd,5,,poderia melhorar o preço de restante ótimo.,2017-07-19 00:00:00,2017-07-22 10:34:20
9b3befcbcf41e8c3017ff0df7de79b8d,0667371275636232a05d55f2a8eada60,4,bom,ok,2018-07-25 00:00:00,2018-07-26 22:35:57
4b0491e86c4f31c6ccffca4d228a31f2,089099bac717ea03540251a8c02858b6,4,,,2018-05-17 00:00:00,2018-05-20 14:46:13
d61a683c6401494f7311af37b45ff720,0c5a9096edbc36c60badeda355d91e19,1,,"Produto não entregue no prazo, ainda aguardando sem conseguir rastrear localização exata do produto, muito ruim o retorno ao cliente ",2017-12-17 00:00:00,2017-12-17 02:55:50
33b24ef184897d10e52aebe027c7b295,08613505c6d1fa61ec5908afbb99fe84,4,,,2018-02-27 00:00:00,2018-03-02 13:25:00
4155833440f10909211f327371428bd6,00a12754417a49a9dec20361849aa917,4,Recomendo,,2018-05-11 00:00:00,2018-05-17 00:34:10
b4e6e4e5cbc62d687a6df95b5616651c,02e15a348e5f7ae74cd23e7904095aee,5,,,2018-04-11 00:00:00,2018-04-14 06:06:39
063fd5dae9d4eeb11acd9f8d3822b7f1,025a548c7e6d70e6b6cf600a112b0d9c,5,Super recomento,o produto é exatamente como mostrado no site. Super pratico e resistente para o que indicado. A entrega foi feita bem antes do prazo estipulado.,2018-06-16 00:00:00,2018-06-18 14:33:44
38d6a243bd49728d163efab3be64044a,09ab8a3234b24017600673c296756fdf,5,,,2018-02-05 00:00:00,2018-02-07 18:31:44
50e4002da5a4b33b456628a0bcc6c36a,0918eb0a00743c2cfeb69cce4fe4fe1e,5,,,2018-07-13 00:00:00,2018-07-14 00:48:51
e0c5e8fb1d07f6be451e005845667948,06b54aee2ec1ca4bd7a460c7d256cce1,3,,,2018-05-03 00:00:00,2018-05-06 16:31:31
db623c60f9d36f61d5730bec6e23e976,0a029b521ffceb219d63dce7e02403bc,5,,,2017-12-24 00:00:00,2017-12-26 11:40:55
6b15b6cdfdc1070ddbe822ee5b6f3ba8,08688e50bd932bdbd480bb25e55c70de,1,,"a capa veio de cor diferente da que eu pedi, e a película não é de vidro, e ainda por cima está torta",2017-11-24 00:00:00,2017-11-24 21:25:11
1b753dd878fe837c9e3e56598df4e0a8,0c00bf3feaaced2a198154419c788fc5,1,,"Produto de péssima qualidade. Já chegou com a tampa desaparusada devido a péssima qualidade da madeira.
Vieram 4 pés para serem aparafusados sem nenhuma indicação ou manual.
Muito ruim",2017-04-05 00:00:00,2017-04-06 13:09:35
1bbfd50bad517dbeb993926d510272b5,00a4d94df1c9757661679b2f4bd6d311,5,Ótimo,Ótimo,2018-05-08 00:00:00,2018-05-10 13:48:59
7e92c32ae297ef950ee69781d9f1760c,00061f2a7bc09da83e415a52dc8a4af1,5,,"A caixa do produto veio com uma pequena avariação, mas de resto veio perfeito...",2018-03-30 00:00:00,2018-03-30 04:04:56
4e543f263ffb28f9bcae65f5b24e5de6,09d7ebb0b2075f15dc48bd8da3961fe0,5,,,2017-08-08 00:00:00,2017-08-08 23:31:56
2c688cce6551ac8e3f42d5ec1590156d,05547569f5543318997d30464eeb74e7,4,,,2018-06-29 00:00:00,2018-06-30 14:31:41
4bbb2b339000f635e56a939f175e0244,02a96427d96112413499795f52a9a4e8,5,Muito bonito.,Produto bom ,2018-06-02 00:00:00,2018-06-02 23:58:18
70ff5acbb5f5df2813075d49b71aa518,02659c8edf02d1cb48b8b388ac7da90e,5,,Excelente preço. Atendimento no prazo.,2018-04-24 00:00:00,2018-04-24 19:22:02
0ae96590fe77127fe9ea8b77d4eb5f11,0bf738ff836108e7a308061b6d77342d,4,,,2018-04-14 00:00:00,2018-04-16 22:26:09
59042599ce5a42dfa44c02948b5c46b2,00ceda91cb2ded8570ca73e70571740a,4,,,2018-02-17 00:00:00,2018-02-19 18:19:12
c7278def082030c8d81b18bf48d5d7c3,02855eb3e469890c3b741adb0fd64f71,5,,"Entrega foi bem ágil, nenhum problema durante boa processo de compra.",2017-05-25 00:00:00,2017-05-25 15:56:33
bd3ef9077ee766eebf795468b944c721,02457250c331120c9dea3bf840316d54,5,,Muito bom o stark super indico,2017-07-20 00:00:00,2017-07-20 22:01:14
a73b66147e5876fcb019236590ab5d73,08fe747a18955f4657172a09f1660620,5,,Entrega antes da data.,2017-10-12 00:00:00,2017-10-19 00:44:59
6e79c4bb1364da3e1bc29d8fcf6d9910,055e4873984d5da3b7d65dc86a3c4149,5,,,2017-12-03 00:00:00,2017-12-03 22:02:48
b641613c737b31d7563d8a4f6f49b362,058c8f9e226f52cd43f44b0aaa72a395,4,,Ótimo,2018-02-03 00:00:00,2018-02-19 11:50:54
f0f0e4b014b947280709107cd4785ab8,04d49c33fa60bbc46ab8514d0811d0e3,5,Surpreendente,"A qualidade do cubo pelo preço me impressionou, recomendo muito",2018-05-18 00:00:00,2018-05-20 15:24:25
dce234af5a3ddc21eee3fccc37e59e1c,072d14a6096a0b4e29e3e2d6f11f58fa,5,,Adorei! Muito prática!,2018-04-07 00:00:00,2018-04-08 04:26:20
beb271943a2ce45d5726c91897dcef3b,076594c6ae7f8e1157b7321c148efa86,5,,muito pontual produto entregue certo de acordo com a compra,2017-07-21 00:00:00,2017-07-24 13:18:59
be62e874f83c741cd16409d87a2ebfd4,09bcbc199f0fa4268cc0122304696ea4,5,,,2017-12-20 00:00:00,2017-12-25 12:44:46
3a6ebeb7f45583720372e838e99cec6a,019886de8f385a39b75bedbb726fd4ef,5,,Produto foi entregue antes do prazo e em perfeita condições. Estou satisfeita.,2018-02-24 00:00:00,2018-02-27 15:10:57
ee14f40b1a44a5eff952d4ab42ae9c74,0ce8dd4235e50ae2f8beff18c2ae0c26,1,,Comprei dois cobertores e recebi apenas um,2017-07-01 00:00:00,2017-07-01 23:18:11
54db85b14f429cf77a659733b6832deb,023b49300b34f2b9961857266df731dc,5,,,2017-09-29 00:00:00,2017-09-30 20:53:45
c7602d7e1c9718d0fbe0c54f3ff39789,0c41f512e2783cc1d84227b9afee153d,4,,"o valor da nota fiscal não veio com o valor total pago, simplesmente chaegou sem o valor e frete cobrado",2017-08-08 00:00:00,2017-08-11 15:04:03
154ec7c14c74a74b47e049257fae71d1,03d409e5b5b19ae88c43b41b503fdc5f,5,,,2017-09-09 00:00:00,2017-10-28 13:07:14
7f42120721834bc0543755e8387fce6b,01cadf993df82ff0e318addbd022f0fe,5,,,2017-10-24 00:00:00,2017-10-29 22:28:03
5bc5cb6d15bad220824a37198584b590,0b5143acf46cd4dd573604b449451bcc,5,,,2018-07-03 00:00:00,2018-07-04 00:35:22
62696170537b9f2033e80ddbf5667bf1,00fdb72e467da6f3b000b19b368a6cf6,5,,,2017-11-01 00:00:00,2017-11-01 22:35:13
b8a500fccd2cac0d7a7ae6f047156bbb,0b704d9bda1b350e1350d64af21b3411,5,,,2018-07-03 00:00:00,2018-07-08 15:43:21
92bccd2e117636e9587600a8d46c4f7e,0869a3c8a1dd07c13e4847627fcc704f,4,,,2017-12-12 00:00:00,2017-12-14 16:19:57
e934b832e3bd9951f2a163ea80cfe20d,03afb3c10af52ddfa3c33b9881bf43f8,4,,,2017-12-19 00:00:00,2017-12-21 21:48:38
e685315e0fe2da4ab49baf5f0c3a812c,0c505e1ce394e4cd4ccaedf5fcdbc9b0,5,,otima entrega ,2018-08-02 00:00:00,2018-08-06 00:27:20
beb336ba89a6895623f8837542fbf2f0,07429f7601b56a66d1854c79a2f5c9e5,5,,"Prazo de entrega bem antes do previsto, produto de acordo com as descrições, Recomendo.",2017-07-22 00:00:00,2017-07-24 11:19:02
