order_id,payment_sequential,payment_type,payment_installments,payment_value
0b47f5e9432bd433f8c5cf64e60e6e5f,1,credit_card,3,103.54
0392bc239ce28b0377e6b3073df2c674,1,credit_card,1,35.49
0c8813b39ba09cc6fadb5ce2c80671fb,1,credit_card,5,174.20
04276973bd289a01c0eb40a277fd919d,1,credit_card,5,79.09
0ae17ad341b336248ad884272d8c1c93,1,credit_card,4,396.03
09df42b3e78625578555d3d48cd57be5,1,credit_card,1,20.28
0baf7baccd1d8c755bfb78c96a2bbc62,1,credit_card,4,103.55
0478ce23b7b39ac01b3bbd39109b083a,1,boleto,1,151.05
0b602fa35e64e463c90698d2e859af54,1,boleto,1,42.38
07f37be24f36255553680d16336b6d1a,1,credit_card,1,101.14
087b902fe8df6660b295f28f1d8f7c30,1,credit_card,1,41.05
01c7b08f0c05952ce15edb928bb63d2d,1,credit_card,1,300.99
04f917df18d906d8a147182234788026,1,credit_card,4,157.35
099acf2a98eba9bab889af025be407b7,1,boleto,1,113.40
0871bd17337f3c779b6ce501af36a4cd,1,boleto,1,288.06
0497899302217e8f8ea8645ac33c1882,1,credit_card,2,121.16
049bad09d9281445edb6dd1d6ece7395,1,credit_card,2,87.71
0cd2179b125d8eab88815631c3ce586e,1,boleto,1,221.79
045806c8806bca9909e23a1a79cfdd0c,1,credit_card,1,174.15
04f6cdae6a85ade2864cd5fc811fb9ba,1,credit_card,8,540.06
02d273267575a29864f552b2de598580,1,credit_card,1,221.16
0673ea591e7c9108ba7dc1a5246111a5,1,credit_card,2,89.26
036ea72a17833a6fbbcd3e4df8250292,1,credit_card,1,85.14
00e7ee1b050b8499577073aeb2a297a1,1,credit_card,2,146.87
0b5de0076d26726a10d457e57b93ff25,1,credit_card,5,56.88
0a32952933d2a181dfe8f11d41f9f9b2,1,credit_card,1,49.69
0cd445b0eedab80706bb88ed32325d08,1,credit_card,7,73.64
0964250cecc3ab90b45138c9cbbf7b91,1,credit_card,3,134.92
071429b44ba39c70ea22550070670c00,1,credit_card,5,133.11
028cad58dbd393e348c73435f8192919,1,credit_card,10,115.00
05bd0df2a2f8b3719b66372a66b8f5ec,1,credit_card,1,65.80
02f30be57375dc610c40ca989d2385b7,1,boleto,1,80.73
0627a80d6b5c65e9b212271f845e34da,1,boleto,1,76.18
0cb67a1f07ecacac318a6eb35cf4928f,1,credit_card,1,62.15
007beb35f98c075747e6fc4fd1c0cb73,1,credit_card,2,83.59
0c54d16446b830ff65da96eb16304fe8,2,voucher,1,100.00
0c0b4c682dc77d70dbc4cf1ed44ede36,1,credit_card,1,72.09
02ea54f5cf3a07904182167e104f97ff,1,credit_card,2,143.48
042649285cd08ef7c546445419b43407,2,voucher,1,50.00
0231382a78f19752dabca6a86b618152,1,credit_card,3,86.02
03fefb6f166efd081e05a842f7def973,1,credit_card,1,119.25
002f19a65a2ddd70a090297872e6d64e,1,voucher,1,44.11
056905f3e09ca68fc9ed4780498db866,1,credit_card,7,617.59
094a83226235244840060fafa394845d,1,credit_card,2,190.48
0119e98feb97441cb456c010c25b04ff,1,credit_card,1,104.96
0c8703831f0dff29ae877f4f9cce845c,1,boleto,1,288.37
03e5d6a8dd520898f86f8429ccd07c21,2,voucher,1,46.80
0307d42d9c781d32f86cdf1fa5c8670b,1,boleto,1,152.47
08b74b3a8bd41e7de2ac99b200eec62d,1,credit_card,5,54.22
0ced505a94fa52355ca31070c281df6e,1,credit_card,7,74.76
02342201aaaf713fa9f51c6d44444424,1,credit_card,1,47.75
05640486a5e0b8140b20506acf791af2,1,credit_card,5,398.90
0a2c9c3fedb974fcf5a8a569e9ba9da9,1,credit_card,1,114.79
05b57f5540e48c853b6235bf8ff10e20,1,credit_card,1,79.65
061bf20146d98ef4698d0324dc4392db,1,credit_card,2,58.13
0057199db02d1a5ef41bacbf41f8f63b,1,boleto,1,37.09
0a45b0373a9b1178357bb9d93243ed18,1,boleto,1,29.75
0b6230647ed16f4b3e70282dc4b5b87f,1,credit_card,10,1371.88
00119ff934e539cf26f92b9ef0cdfed8,1,credit_card,6,236.88
062ce984a468dfa021e43bdf17ae158c,1,voucher,1,115.23
0c433b41ac4f5739f4c65e19bbdc8208,1,credit_card,1,245.99
0aea5ed8df108f7cb387c099ddec65c2,4,voucher,1,7.68
0229bc966620f05d9d8fc29c704aa6ff,1,boleto,1,59.87
0a584a18a05ee90c0e3793bb14a9ad3a,1,credit_card,2,22.86
00c405bd71187154a7846862f585a9d4,7,voucher,1,20.00
006e91ddb0674525f84ce0da0655c7ba,1,credit_card,8,529.35
00588f5f20fee630b83d4709e0a42715,1,credit_card,4,114.90
06a7cc29c9ea73fb0e7d4dc3d9284a76,1,credit_card,1,53.27
0ba2bc78c04f47c4757a465b7d7e4f79,1,credit_card,1,233.55
00bd50cdd31bd22e9081e6e2d5b3577b,2,voucher,1,40.46
09ff9d4a5ba285dcea027de9e7c3adba,1,credit_card,3,96.93
03128233e78ed8ade6738f2043f4cf8d,1,credit_card,1,72.51
08f037463ef8a43a35237ad2029f316b,1,debit_card,1,47.43
0aaf52291c13507e7fe4f565f079ad9a,1,credit_card,1,0.96
098252064bc68acd5911a587b58b2cc4,1,credit_card,1,86.14
0a66244c735378791bf14412b6c97df0,1,credit_card,8,276.11
0382a4a9c39917c21b842b7c15f4be23,1,boleto,1,70.49
00404fa7a687c8c44ca69d42695aae73,1,boleto,1,99.90
004fb11815bc03b01b20a614eef69d14,1,credit_card,3,92.74
0603e869ecff28981f22e3ea3e91911b,1,credit_card,10,343.54
0bf5f8d1827bd25b377ffbe375420463,2,voucher,1,26.31
0499c7fe87611ea8ba76fc6ddceaad0e,1,credit_card,1,84.58
04d0a4d84d5dc9cc343ca4d0e4120a4d,1,credit_card,7,73.76
0358c6f73774fe4d4ea9b936ce61ab2a,1,credit_card,2,89.09
062ce984a468dfa021e43bdf17ae158c,2,voucher,1,17.53
00137e170939bba5a3134e2386413108,1,boleto,1,421.65
08a72c88fa7ee3652a339070245b9f1e,1,credit_card,1,13.73
07a4d93bf559c596edf3f808c5af4720,1,credit_card,1,63.79
09115b2d7c4d9d65a35b13be42e668e7,1,credit_card,6,117.85
0a72bb193c65199cdd69574aac533a83,1,boleto,1,189.00
086ce45c7045b3c6a4b503bd3ec73413,1,boleto,1,73.93
05086b5a715c97d1971784b6ae899a6d,1,credit_card,1,236.70
0a586d5cf2a2538846e577316dab5443,1,boleto,1,81.78
05a9d9ce2b1a217223ff7c5a60e509b2,1,credit_card,2,29.33
099d60cb800db65a72d355528bb7f41e,1,credit_card,3,324.63
0694819ba6eedfe7b88c187ecb440a9c,1,credit_card,5,205.99
0268c75309d105bb28b7523f57f46a69,1,credit_card,3,222.61
01d96f415da1ffc3807bc85852dea189,1,boleto,1,173.53
07c066e1f4929584a77a8be911a0997f,1,credit_card,1,73.34
04ab36803e2945bace40db80eaa54bc4,1,credit_card,6,220.40
09575d6ffa589cae127ff0e6c1b974ed,1,credit_card,1,33.56
067410a773ded180052ac522f139ab41,1,boleto,1,47.34
052a5969146f40fe550f442f52f302b7,1,credit_card,7,108.12
0a8f8c393d9dbc5901daf7d157afc427,1,credit_card,1,13.64
04b7151492b049661380a47e0449f9b6,1,boleto,1,111.79
0cf8068e7b7318f0e518be23c903b9f2,1,boleto,1,180.32
020a1591ace758e4c97d7843e1a03a88,1,credit_card,2,26.29
01c1644529b18608f086d2ff0f3b8181,1,boleto,1,135.59
03b566bccfbc64cf92b82db663a243f8,1,boleto,1,112.12
0b691ae66d643c4c266fd72bd6ce77ce,1,credit_card,1,87.24
01015fb6493ea5b9ba105c80b5452da1,1,credit_card,1,19.85
02b8fcdd1bd75d7d5861f407dde29768,1,credit_card,1,36.84
0689012a897b2ac50b37994d77898bc8,1,credit_card,1,1097.31
0245631f7bd55dbee7c6b441629bba94,1,credit_card,8,939.72
02acaa2a6f24e9c4e0bec7141b65f29b,1,credit_card,4,44.00
01ccfbb0ddf88340b6eed3f1370bcf0c,1,credit_card,10,138.78
05d61bb749461f4805dbda51f767fa47,1,credit_card,18,1220.00
03f948b381187f1aab320e84e7be949e,1,boleto,1,73.16
0a671290b0be76ffb379a3c0031d2f44,1,credit_card,1,345.38
0af1482ae8afdfdcd36bcdd5848545cd,1,credit_card,1,19.67
004eab0fd8f28adaf8d488976f77febe,1,credit_card,1,33.48
01b2dd042de98a15b6a9a141bf71c344,1,credit_card,9,95.31
0473cdb86b1d6469287e484366a1a608,1,credit_card,4,85.23
01c2c8708930c4fb8ed278dfe7ec93c7,1,credit_card,3,257.43
08a547386e268879b689fca252e6a334,1,credit_card,8,143.10
070b4a621a6d06dcff9122e5c04b353a,1,credit_card,4,242.33
0ba1dfa80ede726f98e36af9a418e437,1,credit_card,6,90.44
0507a74781354ea643bff372311d2a97,1,credit_card,5,117.96
06b491ece3a9bd260341c1ad36870e8b,1,boleto,1,31.69
02c5426a54d34d28a32088cf69167730,1,credit_card,2,50.50
0378193927bcea58a229c432fa102ba9,1,credit_card,5,111.03
0babf33efe3b411528d29e03b76acc5d,1,credit_card,1,114.84
0c7c1a76995d6e6abffab973788b1992,1,credit_card,9,167.51
039f61edec89c6f0edf8dd1a0bdea1fe,1,credit_card,10,166.22
04948f70a0acaf8f9bcbc5602c4a7a47,1,credit_card,8,346.96
000576fe39319847cbb9d288c5617fa6,1,credit_card,10,880.75
09d9dfc52ee6df196fdd19dd3b7440a7,1,credit_card,2,156.22
06e72b5b111756079f63cf67445db61a,1,credit_card,1,48.62
0b1e1533654221aac3796e0a8ca9161e,1,credit_card,1,72.43
057bf0876d1b4a1d8b70b8f3e74e8763,1,credit_card,3,85.80
01f7d29898cf7c5fcb583a2a29508202,1,credit_card,3,51.63
062682155c454b125c630e1deebff4ea,1,credit_card,6,103.46
0c7a6b23056ca2e73c8b369698e1d781,1,credit_card,2,108.79
032b0e60cda9e20b30fc4b3bf1079e50,1,credit_card,10,157.83
065f2f78a7067e37f695bed618512704,1,credit_card,3,30.02
0213da24bc9b884c4792ae4c54eb0bf3,1,boleto,1,39.10
036dd381dfb3ec75e0a63e14828cc871,1,credit_card,3,69.14
0a8c0300318aedd7b66f6dbc27409ece,1,credit_card,3,91.18
003d9fc84ad902adf2265248b5ffe1a4,1,credit_card,3,94.74
0512553e39efd59a9572ce7eebacd43a,1,boleto,1,148.97
03ecec245220b63fd7f68c1737ba99ba,1,credit_card,2,319.34
01da413c142606bf28e461e3a732f653,1,credit_card,2,211.28
0bff3ac704b2ab4cdb69873f3f551ce1,1,credit_card,4,290.22
0bf51fdc3af690e954d2ee0c4346b47d,1,credit_card,4,56.79
00cb18db3d9c03f8386e7fc70cad2504,1,credit_card,1,144.03
055ad36ee30e9948bbe9baba852913b2,1,credit_card,10,289.85
03229ded9d99164ee8bac7116050dd23,1,credit_card,2,53.00
0c01eb5638db2110eb5a7d1c0581aa09,1,credit_card,4,82.38
008dc31c0ae7121f2791953ae5f532c3,1,credit_card,1,62.65
01b4dfef1c8848e8c0431ce17f5f72ea,1,debit_card,1,48.87
0403bed7b44fb735b6af72505c57fdd3,1,boleto,1,102.03
058c8f9e226f52cd43f44b0aaa72a395,1,credit_card,1,21.99
06f2e7e5aa8764a77b596c6eb6d56fd6,1,boleto,1,115.44
0b07e7d1e914b970ab1ee7402cddd4ce,1,boleto,1,27.70
0342b8bec301294021371c16411b6c40,1,credit_card,3,63.16
0b5cb81ddd693dca629e9931e85f00c9,1,credit_card,2,107.02
08b7dbdd744f8be921b6e7f7fac199b7,1,boleto,1,208.66
02358a9949662b292e80635305dea78b,1,boleto,1,84.69
0392a7fd15fc16848335cb8ff143a940,1,boleto,1,38.29
0749426d1c48fe5943cbdf1316ace0aa,1,credit_card,8,87.64
00dfb074b5c910fbd08e04691c4b712f,1,credit_card,6,134.57
02640665fed0e2c2cdbe0f266a2aa1f2,1,credit_card,8,162.79
0901941512e5bef7c9fb39452262234d,1,credit_card,3,90.88
0764f8b9a45b0305b75e1bbd614ffaaa,1,credit_card,3,111.25
011667ae100a333a3051c9a23e3f0283,1,credit_card,3,42.09
08fc40afed49b10079c4c6a31ffc093b,1,credit_card,6,156.22
03368cf33950e57f7da415d43f792e0d,1,boleto,1,126.02
06a398a5e672222b10f098541b70da76,1,credit_card,3,92.23
06c2f55902daa48386515225a766e7d1,1,credit_card,2,116.36
05ec7d4c58b47c6c3249400c512851b2,1,credit_card,4,86.24
011abf147a69ba486bae3a74b6cd1814,1,credit_card,3,296.71
046022868cf3fa04a308811fd6b0b282,1,boleto,1,51.44
05b44fc08ced0af18eba71e859288f3e,1,credit_card,1,44.10
08b54ba8454bed7d08802bc62e33fbc4,1,credit_card,2,108.21
02b7e7c49710de373ce4bb83fd4bf81d,1,credit_card,2,67.30
0372d2e3d0ac2600aa8e08e6c46cb7dc,1,credit_card,4,76.65
06339e75ee1b614953aef978ef01d766,1,boleto,1,64.88
05857c3db4187fe99fe1ae8b69747ab3,1,credit_card,8,430.10
09cbcd1a5e559da522327abcf7e30dda,1,credit_card,1,47.13
055e4873984d5da3b7d65dc86a3c4149,1,boleto,1,206.99
0309a18e1e836baa9cd7289da085b4e1,1,voucher,1,49.29
0551ab30e952cbf19e26f0f6baab13a6,1,credit_card,10,328.59
0c51a7661156c6f9ae61b33610dca175,1,credit_card,3,118.35
0c50644a967084c645a3bfdf0cc47545,1,credit_card,2,27.73
05108247830e6abf604da38aff20907f,1,credit_card,1,30.29
087a1c1dfd41b68ab6a6cd8551147bb2,1,credit_card,1,35.36
04a964d023c9a995e1dea573959fad67,1,credit_card,1,143.20
020c2cd20d09193b79c51797a82aaa3e,1,credit_card,4,90.36
0339ed6316da69c73459e191c10ff6ac,1,boleto,1,62.91
0bbb3f7791a87d0307555e57da3a1ff1,2,voucher,1,2.41
0bb96548fdaf9fb98f6a72c4936a54d1,1,boleto,1,198.03
00e1426d4c79f2e022570012c1ff57ed,1,credit_card,3,86.55
059c31805aaf1f282276575595379050,1,credit_card,1,54.44
033e7f3c73132dd6a6792359b94155a2,1,credit_card,7,391.08
08fc1aa23fef732befd3559729544a6a,1,boleto,1,123.64
09abedc2c8793fa1ef3a6eb50a9587e6,1,credit_card,4,97.76
0c431e960acdfda9c7a640ee9bac19f0,1,credit_card,2,106.48
00a250dbdb3153cc6ecf4d3f07ef6a17,1,credit_card,6,61.77
024a19cc498cc1a9efcf675d1ca465c3,1,credit_card,4,203.02
0300095becf10f9b2993706759522741,1,credit_card,1,98.93
01a6ad782455876aa89081449d49c452,1,credit_card,5,50.09
0bf46c25ca29bae81f4632b02f593f1d,1,credit_card,1,31.75
073f64b0ac2c4ba51efd4327faca2d39,1,credit_card,10,156.64
0a3ff573ad87fe549fa3ce5c3f07b2cf,1,boleto,1,37.61
082b39e89779891345c6ebc6def4822d,1,credit_card,2,157.21
02701a0103fedd7310a8d575f9a8d291,1,boleto,1,190.75
01c18108db50c163daf7dfe461093fb7,1,credit_card,1,127.92
01442602b15d4127a84ca6ac1507ee2d,1,credit_card,10,523.72
018cb6a10649393055c272ba2984e8bb,1,credit_card,7,75.08
0015ebb40fb17286bea51d4607c4733c,1,credit_card,1,37.00
04652586a8416e68609d21f267dee2f6,1,boleto,1,88.39
0b48910785067fb42fce896aaaf7ce81,1,credit_card,2,110.20
05b771d711b0fa6d8ca9f42c3cc29f41,1,credit_card,1,70.75
0c6a2732270e3f0f66bd73dbde93b59e,1,credit_card,1,2.14
00d50baf1bc56a3c59de1810a6b84b0d,1,credit_card,8,188.24
0cdc9c620e68547b5d7b5b5d974b675b,1,credit_card,1,32.70
0adf4c5c9a1399ceefdb7ba880df1ca7,1,credit_card,2,145.01
05519ea9a25c6f57bfaa4ce4c372b26c,1,credit_card,7,357.13
0286c83491d80e29a5f16c150abb76b2,1,credit_card,1,37.77
09410001d65f75b36821f9556694a895,1,boleto,1,35.22
09b6cccc4166713f232f26db93a5d21e,1,credit_card,1,54.00
0a06eca1c0bfc49a968e40cdd506297f,1,credit_card,4,194.12
03a479456d2571485ebce285eef65f61,1,boleto,1,129.87
08e744bae85a55aa0143f7b41878a45d,1,credit_card,1,116.06
026b41054c5e6b7a4e94a971bb94193c,1,credit_card,3,408.99
0ad3fdda3076a1be91b13c89f2049266,1,credit_card,5,207.62
00e6bc6b166eb28b4502c1cad4457248,1,credit_card,2,85.86
029b1d3a355dec12cfed60927f076a9d,1,credit_card,4,252.38
0901f97cdb91762c043d2330c81919a4,1,boleto,1,410.61
074d6aba62abd52ad27529d3fb746260,1,credit_card,1,111.81
09d91c794f1841e2af74d07d08518980,1,credit_card,7,142.26
06b709d62777971bc95e6c32886f3ddc,1,credit_card,3,191.67
02725851051698269253f0823e7824b6,2,voucher,1,22.13
05c32785b5245ab31eb5bc6b0d41f698,1,credit_card,10,2115.05
08d2ae79008d5da4528a04f28c72f839,1,boleto,1,153.20
0487b772aa23074a39079a6967041b72,1,credit_card,2,42.06
07242eb6740fc0feb5044eda405a4782,1,boleto,1,118.28
090353bbd0b20f65c374b389aa15dcf4,1,boleto,1,120.98
0ad01dd05d74bc7891d57312627ec33b,1,boleto,1,158.09
07df21cf38c17b4fef05f15d23e3cce7,1,credit_card,1,177.92
0cabc61e5deb17c32904e1b512204efd,2,voucher,1,71.23
0648c919c26e4ed9eae8879a4c17796e,1,credit_card,8,1023.95
0bf5c5b5e96bce9d0093165a1697d8f9,1,credit_card,1,99.65
02a0f7101947ebb4e6d2ec4c1c929bbb,1,credit_card,1,112.49
00ace652c8a5072670f30674e5f19844,1,boleto,1,147.26
09c74db044dfe6e7f2a6b6a6750f36cd,1,credit_card,9,138.98
0829f68cdf3850bb5977ac321e0fb8d5,1,boleto,1,29.63
0670e42d70788dc30446908644d4cd74,1,credit_card,2,150.14
058a84184b0421a60f75fdbda47862c1,1,credit_card,5,190.00
05b7b6d543fe8045020d831080945bfd,1,credit_card,3,142.98
001d8f0e34a38c37f7dba2a37d4eba8b,1,credit_card,2,53.54
003a7f59d7e08a9c61d9e2881fe6459c,1,credit_card,10,134.28
0489818f0b5863c095a7445ee35fd7f2,1,credit_card,10,104.90
086da3118e7ada3cfb7cce476954af52,1,credit_card,1,214.16
05d657dbf5a4b2e7a685903cc8bb03f0,1,boleto,1,205.87
08f5487befe25744feabb3203a4dc09b,1,boleto,1,48.69
0437be9eb5f6b26660f0b5eafd1b1994,1,credit_card,10,506.17
0b97599dd090a41840a4edb5e521bc4d,1,credit_card,8,927.79
0900f1b09f4249e09ce4735618757707,1,boleto,1,126.19
0ae4c9a0bb0c65a89aaf840c9b08ba43,1,credit_card,4,215.14
0b1e280f28b576497838ec7684444971,1,credit_card,3,114.91
0b8f73a9816cb775a1bf1492c3bca4e7,1,credit_card,2,82.73
0aba4750be63d17b0b841afb6a84a629,1,credit_card,5,212.52
0411b9d67ebfabf519c3e47629e91e3d,1,boleto,1,199.14
0a881bec2e3ae03ba47a8d04d5dfc450,1,credit_card,2,138.07
012dc9e42da722d22e32c618a2521bec,1,credit_card,4,58.87
0bc9cc637f074aa7df9fb7f206125066,1,credit_card,5,53.10
02c9fa29186a8d00b3e73d3837ea40e5,1,credit_card,3,81.49
090342fe317c0444e8220e4d902579cf,1,credit_card,1,38.48
031a9aee4d307a1ae62ed71224c63215,1,credit_card,3,65.71
0176a6846bcb3b0d3aa3116a9a768597,1,boleto,1,53.68
07f5bb6759aecb6dd999fea544057758,1,credit_card,6,117.16
04075153ea747446984b909a58edef85,1,credit_card,1,97.66
0854ba21ce30d4c823d2822a698f5bf9,1,credit_card,5,276.62
0853e0536bc0b71240beedd97501bd7b,1,credit_card,10,498.28
0a750178e6d58c01a64d8d939cdca0c0,1,credit_card,1,43.00
06a77bcbebf5a85ba493f627e03980d6,1,credit_card,5,323.38
0539e3f47ed27c984efee378a2aa7f07,1,boleto,1,68.13
0259ec3c458d0e8c7564647a42408fa6,1,credit_card,5,99.43
097be4cd83ab97b83a12738175758dc6,1,credit_card,1,139.75
07900b3f0c35328917b0bec1c06cd28b,1,credit_card,1,95.40
07bebe0626c8053ad425381fe0882655,1,boleto,1,77.57
0c3a3b87904bb79c4042f7e75896b56a,1,credit_card,4,78.73
017499de14d22ef9e9a83ca54727480e,1,credit_card,6,209.45
0b1e1706859ca49fb88d353540f6eaa2,1,credit_card,3,73.03
026a8d09914c519feb34944477b6bd41,1,credit_card,1,55.58
085b1f163267ab9db88bb6b4145e0df7,1,credit_card,1,23.54
07a8cc4e00c23ade7ccb29786d3de771,1,boleto,1,139.62
0064d74f7de7917d54768d7722ad56ac,1,credit_card,4,221.07
0171835bbc71bcfacc26e9f59d56b62c,1,credit_card,2,81.16
0355ae43910316435f24cb54605a820d,1,boleto,1,20.34
0b0bf8f9977e22517521efeefa4b7a27,1,credit_card,10,167.51
0c2bbee72e02611ffd7ba4c1b30b7a18,1,credit_card,2,131.94
07b9098123333f897ad332b7c9c3820d,1,credit_card,2,21.72
06851487bfc68744f67fbc8ad1934d43,1,credit_card,2,133.05
0493cfcda1fbe4c59f584aeffa96c098,1,credit_card,1,106.36
057e8245e6408a7f5db33b517c481617,1,credit_card,1,41.84
09903fb2d8388ac463b7c269c099b6cb,1,credit_card,1,31.35
0cf808a0c021f642770317ad30665b02,1,boleto,1,167.43
0ac51a16347f7a7497b799596ad5fab7,1,credit_card,1,115.94
0b461bff8323f6fec51ec6254a81d562,1,boleto,1,20.19
04d9462386313112744bfe028575d10f,1,credit_card,7,415.44
0651c427722f910d3a2238dca1975fcc,1,credit_card,5,1400.03
01c0514b1f2a7375948323b959cc5682,1,credit_card,3,32.69
011b142c9e082a5c1d10e0a88cd9c8e8,1,credit_card,1,297.20
0275c0ac1928093069b95bb67cba52d8,1,credit_card,3,66.59
07cacf10cc226618237904718bfb96c2,1,boleto,1,97.80
05d5a67b06f86425711075939a164657,1,credit_card,1,18.38
05d43265b79289692a382c9f2a6c1547,1,credit_card,2,234.84
099a55045696dde09f58f62e8e82a542,1,credit_card,7,191.89
0b382db57a557ff7703eaba5e991e7fb,1,credit_card,5,775.00
0cbb4eb8eb55f8386cb8c934ff936358,1,credit_card,8,105.89
0cece095c1c8f6bd21ec851d74642943,1,credit_card,7,155.27
0b95f3147f8a038de06187063d90008e,1,credit_card,1,56.78
044bcd01474ba715e7cb11d5a70ccf0e,1,credit_card,1,89.96
0acb52bb1603d9a69f0965fb43c08a99,1,credit_card,1,24.71
00f251b943aba645652c7138e4716fee,1,credit_card,1,101.25
00c405bd71187154a7846862f585a9d4,6,voucher,1,20.00
03a4e2b0555e9decc299d5f094056892,1,credit_card,5,80.11
0ae449254770bfec75a99b8d804e5b10,1,boleto,1,173.84
06a55b1772ae6b58d1483030c97629ae,1,boleto,1,87.64
06e168d9ebbe911b7113e44536929f11,1,credit_card,8,174.40
0484f1d11d891ff86fcc2d225ce7094e,2,voucher,1,655.16
07e8c8c7545c3cf6386eaf464b1e8365,1,credit_card,3,356.76
01fa35042136b75da24ce2a391b30eb9,1,credit_card,1,45.00
076f1fe978468db6b826f40f714da65f,1,credit_card,2,168.88
0c77e9308e3c15bbeb6c16405a2da080,1,credit_card,1,112.71
016ff85737c2072ab00a705cd8f87799,1,credit_card,1,95.02
09ad94cb221ea7d2ba569504ad446082,1,credit_card,8,201.46
0533573d16b0c12cc9a3f9f97f67111b,1,credit_card,1,69.94
0c5c8063a673f3c44b6499053e534ccb,1,credit_card,1,138.60
0606be58306f48924f5b44a39cfab9ec,1,credit_card,1,52.04
011375f941b3695c3c3ee58bfe0d3655,1,credit_card,2,144.29
061eb3fa9ee22a8dc3c90060e5a637c9,1,credit_card,1,65.13
01d907b3e209269e120a365fc2b97524,1,credit_card,10,169.76
0a2c8538b97333899a075ae94b85b037,1,boleto,1,304.28
055da72c578d9094618ebb2712e161e9,1,credit_card,1,64.23
06d9e69034388abf6da64378e10737b8,1,credit_card,4,247.70
0c91b697f968a592811f9300675c6138,1,credit_card,5,57.46
0468a84e6df93886189d80fce46bbfee,1,boleto,1,224.78
03672cdb5f2c133e401946a14a7dff3b,1,credit_card,2,92.83
00ec95a58b63378d4cc06d196cdefdf6,1,debit_card,1,187.96
02fafd9313d5274736b9740f23006a8d,1,credit_card,4,318.87
02608b91ec6070ff5fcd4b63dd964232,1,credit_card,1,38.28
01725657be56c432d5aaa2f914ae2c56,1,credit_card,1,163.81
076203a3df21fb25c8b59f881f2b37c9,1,credit_card,2,95.21
00ac05fe0fc047c54418098eb64e3aaa,2,debit_card,1,123.47
0c2145845231f6707fedad2baf767b41,2,voucher,1,100.00
03e707d64a286c3fbad59b8c89cafd95,1,boleto,1,144.54
01d2fc3e47376926a97ae795036db093,1,boleto,1,47.54
02cdf0f2b05845468fdf0c104e24ae17,1,credit_card,4,93.28
055cf2a6f9343f99acdb5e8f70e49bd8,1,credit_card,10,367.26
0a671900301b8fcb176e26d685aa7fb2,1,boleto,1,73.62
0a383b731ceafec6fe7047720b1ea52e,1,boleto,1,328.45
062fb51d4257a8a7ef0bb5df1becde54,1,credit_card,1,37.00
03681e41ebddb2ca0241b148a40773d0,1,credit_card,2,86.74
02b9fd867657f257dc634a2e7e0f73c5,1,boleto,1,136.60
07440dff5293ea24c5fac25a473c2eef,1,credit_card,1,126.03
093cbde1b401404fd6dffc827e4b86e8,1,credit_card,3,65.71
09ce65f75711be9f04a63700ae3c5adc,1,credit_card,2,210.89
06ef029fb5e8d178fae15f909432ccc7,1,boleto,1,34.73
087692f9f84c65ed1560e4a3b97d5c21,1,credit_card,10,1697.45
00ad1a02d4d9decad15c7e8f8a9470cc,1,boleto,1,68.25
072916d00b6a53edec9ccdb3eba1bdf4,1,credit_card,6,464.86
05bef443b850685058070c9e781988e8,1,credit_card,7,79.52
003d0634280ff3d1d3a54459349a6899,1,credit_card,1,228.89
08c3c0d49b3cb66764234e0fa980e850,1,credit_card,4,225.71
01e7138289b75d9624b04dfe12379c1d,1,credit_card,1,64.76
01c4766d43d50d892132f7bb04d97300,1,credit_card,5,54.12
0c7c52a4d8b572ef9b01e3cdd38288e6,1,credit_card,3,100.68
0753ba0519dd531e78e0abdedb16be35,1,credit_card,1,143.70
0786c4c0e6cac26fe4f5c558b232e392,1,credit_card,2,78.06
0a0185b8b72cbf2290c3e4218300a61c,1,voucher,1,25.00
098a8457920d6c63f0cb10ccfbcd369d,1,boleto,1,210.03
049ede3fc839758e81752a9dacd1f911,1,boleto,1,25.78
057134090fb19405548e54bbcf377f59,1,credit_card,3,186.40
02e7b3980e9984556bb3a764306f3e31,1,credit_card,10,113.46
0bfda4d08d29cbf3e31f33c5e213dc77,1,credit_card,6,122.96
0957ed870116e596b800540427c61497,1,credit_card,4,157.99
0c23e216707906b2996b9e2a5bf5ca93,1,credit_card,2,64.44
0114835d7f0b3f674b70a989411e31c1,1,boleto,1,112.13
09ea2181de5a14e01d90b6ff01835a33,1,credit_card,1,37.69
037ded3ba29ebe9a96acb1177cc52b51,1,boleto,1,61.75
0c3190b4838c596fd1d6cd74e0436120,1,credit_card,1,77.71
0113affd907a209209ab08413bb54226,1,credit_card,4,186.10
03df18ab5ba4464030b07f49dc6d206e,1,credit_card,1,47.68
0b9585496a9549d76a405252c9a5a027,1,credit_card,1,57.07
06136e6a6532fabbd5675f8090fca4b3,1,credit_card,1,72.58
06ae350afd844b7e1dc14f9322504baf,1,credit_card,1,50.53
03bd6f7b95588e476cdef4abb2cfdd0d,1,credit_card,1,57.99
0b4aab4ef70208498663141571f68116,1,credit_card,1,109.08
03a77816f8b67ef237ecca2c772c4851,1,boleto,1,109.50
0cae3692c0412d717beb36ce3faebcb0,1,credit_card,1,69.94
05ad33706a0ad42482ba7f17236d4bba,1,credit_card,1,94.30
02a7c0948e8f36cc17e787f73395de4d,1,boleto,1,25.79
025e90567adfa253765b7fe0e844af3e,1,credit_card,10,103.55
