seller_id,seller_zip_code_prefix,seller_city,seller_state
0ff83046c3fa22efee8ecf291888b191,95110,caxias do sul,RS
aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC
7357b52d27cbaa90f81a96cbc1279396,33400,lagoa santa,MG
180c3376aff0e43dd5788709df48a843,09911,sao paulo,SP
f4c4daa86e30c7e5a553a8d518ac03a5,85801,cascavel,PR
6c1b6d0c604b776f844125f911eb7377,05051,sao paulo,SP
a888faf2d1baececa6baf9c3d603ee1f,87502,umuarama,PR
681fce914360217db47784ae28905a96,83709,araucaria,PR
e560e4022d8f7aebf155db95946c5c0f,31110,belo horizonte,MG
41b39e28db005d9731d9d485a83b4c38,09220,santo andre,SP
609e1a9a6c2539919b8205cf7c4e6ff0,88359,brusque,SC
3d4b1ae7539303b5704493798893e82c,03244,sao paulo,SP
001cca7ae9ae17fb1caed9dfb1094831,29156,cariacica,ES
2eb70248d66e0e3ef83659f71b244378,13101,campinas,SP
6061155addc1e54b4cfb51c1c2a32ad8,13043,campinas,SP
8b87cd0d43d49b9bdf40f56229364d59,04111,sao paulo,SP
c6bda72e4dbf5c5866b13cb1810c6d03,03087,sao paulo,SP
cd06602b43d8800bd0afad514919d35c,04119,sao paulo,SP
2e0dba2da448400b1c11d7b4b22f32a4,09070,santo andre,SP
e882b2a25a10b9c057cc49695f222c19,25963,teresopolis,RJ
9baf5cb77970f539089d09a38bcec5c3,13330,indaiatuba,SP
f4a04f7be452aa3bb31760bf00055dd0,09010,santo andre,SP
dbc22125167c298ef99da25668e1011f,37564,borda da mata,MG
56e361f411e38dcef17cdc2a3d99628b,07113,guarulhos,SP
048c2757535328e0d7dac690ad3c0aae,14406,franca,SP
951e8cef368f09bb3f3d03c00ca4702c,14940,ibitinga,SP
d91fb3b7d041e83b64a00a3edfb37e4f,11704,praia grande,SP
688756f717c462a206ad854c5027a64a,07094,guarulhos,SP
9b00ed88b7fdb95d6ff76e27c1b52d16,08215,sao paulo,SP
c864036feaab8c1659f65ea4faebe1da,83605,campo largo,PR
8d899e15a5925f097cca50faa49b15e3,18131,sao roque,SP
ba143b05f0110f0dc71ad71b4466ce92,02274,sao paulo,SP
5f5b43b2bffa8656e4bc6efeb13cc649,04880,sao paulo,SP
6e864f5c4669eff3d98140a07cc50202,05639,sao paulo,SP
d9bd94811c3338dceb4181f3dbc0c73e,04186,sao paulo,SP
dbd66278cbfe1aa1000f90a217ca4695,05588,sao paulo,SP
e7d5b006eb624f13074497221eb37807,09291,santo andre,SP
2f74af7a0ee5636f12c2336f9fffed47,02376,sao paulo,SP
63b464dbf392c7b80d12d932fa7cafed,02034,sao paulo,SP
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP
a7ecf689b40a44361e259b28939023e4,29102,vila velha,ES
91f0eec23d4a61d7d7caeefa3f0ad1ca,88704,tubarao,SC
b335c59ab742f751a85db9c411a86739,38442,araguari,MG
01fdefa7697d26ad920e9e0346d4bd1b,86050,londrina,PR
43f8c9950d11ecd03a0304a49e010da6,06341,carapicuiba,SP
6750d71153f00fc58829af2a8ef1bcf1,28800,rio bonito,RJ
eeb6de78f79159600292e314a77cbd18,88501,lages,SC
4bf2f4ee540798a61f9636d12cd9cc80,19814,assis,SP
25e6ffe976bd75618accfe16cefcbd0d,05503,sao paulo,SP
9dda5bbacd45e18d6485fee649205d09,37540,santa rita do sapucai,MG
2528744c5ef5d955adc318720a94d2e7,13202,jundiai,SP
062c325cd6a2b87845fab56b4ec2eeae,08150,sao paulo,SP
1d8dbc4f32378d715c717c1c1fc57bae,86706,arapongas,PR
fc906263ca5083d09dce42fe02247800,31030,belo horizonte,MG
9596c870880d900012f2e8e6e30d06d7,37074,varginha,MG
1da366cade6d8276e7d8beea7af5d4bf,36500,uba,MG
e96498ed8daaa3e9c23f7a62da76591c,05373,sao paulo,SP
5741dc2bf5044c34d0698681c5081bed,12226,sao jose dos campos,SP
bacb1f0ed56ad24198f5810d2b3fe9a5,12328,jacarei,SP
2cb98e27ce1c18abdb42209b34c382a7,14085,ribeirao preto,SP
2156f2671501a81034d7d07f217609d0,04776,sp,SP
de0c78824586e9a5f5f04fd84e25df39,06730,vargem grande paulista,SP
128639473a139ac0f3e5f5ade55873a5,87050,maringa,PR
0791d9fc1e30678ecf03d3e55fa108d3,30775,belo horizonte,MG
7a241947449cc45dbfda4f9d0798d9d0,37590,jacutinga,MG
7e1fb0a3ebfb01ffb3a7dae98bf3238d,14403,franca,SP
579891617139df7d8671d373f0669622,20061,rio de janeiro,RJ
25c5c91f63607446a97b143d2d535d31,35680,itauna,MG
f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS
d2374cbcbb3ca4ab1086534108cc3ab7,14940,ibitinga,SP
c9a06ece156bb057372c68718ec8909b,73020,brasilia,DF
40d54b51e962dbe09cabbcfd33298dee,09230,santo andre,SP
70c27847eca8195c983ed7e798c56743,20930,rio de janeiro,RJ
b98b715fe9e276204e2a3464f48cd796,03827,sao paulo,SP
37ceb404da208418c9032f0674e57804,04615,sao paulo,SP
05d2173d43ea568aa0540eba70d2ca76,37135,alfenas,MG
b839e41795b7f3ad94cc2014a52f6796,09541,sao caetano do sul,SP
058cb5aeb36d7c0fcae20fc85d5e0a59,21635,rio de janeiro,RJ
48efc9d94a9834137efd9ea76b065a38,81130,curitiba,PR
a3b0df0065e264a91b7bbf5f844af5cd,09721,sao bernardo do capo,SP
0dd184061fb0eaa7ca37932c68ab91c5,07031,guarulhos,SP
60562ab00b8054280520d390c8c0045c,04809,sao paulo,SP
ad273c9eb54ecb4532de4bf75bae9e4e,80420,curitiba,PR
559d56f3b8f0bc2e5a9a62fe2ce2a39f,89220,joinville,SC
2aa3443d7bf9d9bb11133f420d75e083,22713,rio de janeiro,RJ
c3867b4666c7d76867627c2f7fb22e21,14580,guara,SP
0bae85eb84b9fb3bd773911e89288d54,88301,itajai,SP
058fd0aa2bfdb2274e05e1ae971dabb6,09020,santo andre,SP
f615fe7efbef0f4f08fd3086bc7a3e60,12940,atibaia,SP
aa1eb17b9fdf6dfd546e25c45c7b9235,04794,sao paulo,SP
08633c14ef2db992c11f840f04fad4cd,09416,ribeirao pires,SP
e88c9b79e592e370d6bd852eeefbf057,85501,pato branco,PR
6dc9bec584588412a6a338830946a3e4,03270,sao paulo,SP
5b8154610ebb21fb90eb587365e673df,12246,sao jose dos campos,SP
fb89df7f89fd1b8f03fa2acca1ba7364,85853,foz do iguacu,PR
17ca9b9e9b9ef8fdb529001b49ebb50f,32677,betim,MG
3f0e48d209018b466fcd3bb4ccfeb520,80215,curitiba,PR
9add47bf45ce8e8c7db6b9cf670b1e09,83830,fazenda rio grande,PR
acce39e832338debb07b02385cde5967,32110,contagem,MG
b2c97074649f92197d9387d9033dda5f,18604,botucatu,SP
f262cbc1c910c83959f849465454ddd3,03564,sao paulo,SP
14ee35374a7876217954b5fa08e50463,15015,sao jose do rio preto,SP
373ee4a3a775a733770ca3f790b8b9ac,22793,rio de janeiro,RJ
432c37c9dfba871172ec162e20118b8c,70235,brasilia,DF
daf565f087a52def0fd5c5825b3661bc,88350,brusque,SC
e9511df20ccd82658a30c37b7fb343af,17026,bauru,SP
d8c7ba53e7e38711eaef8c2849d6d2e1,87120,floresta,PR
6338ea67c41078a46ad99cc009654956,95170,farroupilha,RS
6c12e40690c335dbc2f68a4134d30dc1,84178,castro,PR
65febd49fd28ec955651299159b1f527,03275,sao paulo,SP
4ba52dfeba874da5b9ee7b17c7494f04,08790,mogi das cruzes,SP
06e5eefc71ec47ae763c5c6f8db7064f,91350,porto alegre,RS
2a6fbeaa7ab9e5d59a35841a8da71ce4,89259,jaragua do sul,SC
77fccaae319668a8ab6cd0fd16aec48c,28035,campos dos goytacazes,RJ
1987cd4be10fe09ee50454f9c354d1c6,37570,ouro fino,MG
aae5e7b457a3c72ee230a47d98fceda5,83040,sao jose dos pinhas,PR
ff1fb4c404b2efe68b03350a8dc24122,08710,mogi das cruzes,SP
817f85dbb65aa3e70831d90fe75cdf89,18530,tiete,SP
6860153b69cc696d5dcfe1cdaaafcf62,13360,capivari,SP
903037660cf848a717166eb7a06d616e,05734,sao paulo,SP
f08c008c8a8d31417763738a1788a2a8,85875,santa terezinha de itaipu,PR
bf3c6d2a28b2b5501e6c15448982dcc9,04180,sao paulo,SP
e99e927c81e3f51739c94fcdfca9f10f,38400,uberlandia,MG
066a6914e1ebf3ea95a216c73a986b91,85863,foz do iguacu,PR
3cfa1358a6caa965278721344c8d76f2,09831,sao bernardo do campo,SP
6d66611d7c44cc30ce351abc49a68421,04378,sao paulo,SP
e48cc16ab70bfa09e1401740dce0b3d7,16022,aracatuba,SP
3d8fa2f5b647373c8620330c4e077a9f,03031,sao paulo,SP
76d5af76d0271110f9af36c92573f765,03194,sao paulo,SP
729f06993dac8e860d4f02d7088ca48a,13481,limeira,SP
b19f3ca2ea475913750f25a5c37c8d8f,35501,divinopolis,MG
cc419e0650a3c5ba77189a1882b7556a,09015,santo andre,SP
0df3984f9dfb3d49ac6366acbd3bbb85,32604,betim,MG
7008613ea464bad5cb9b83456e1e6a8f,89460,canoinhas,SC
7f152321c60a266edc53af1925ef96c1,88801,criciuma,SC
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,80060,curitiba,PR
eddd1991bd6d9309995a480c39b95137,84010,ponta grossa,PR
994f04b3718c2bab35c2adfa8afecd2a,13912,jaguariuna,SP
3f3486b61f45078d4f31ee5e43d8c5bb,03035,sao paulo,SP
a06c8ff043abea0528ee44171e2140a2,35501,divinopolis,MG
da2782c804606d2a5d8e1760dbb3e7ec,02022,sao paulo,SP
ce248b21cb2adc36282ede306b7660e5,89251,jaragua do sul,SC
5b0cc932433fa5184b5b94bfe6bcc256,14940,ibitinga,SP
08cdbae123ff67ca4e36d9d641ce0119,36504,uba,MG
7ad32824caee82087b3e2e5f33b1bf32,14940,ibitinga,SP
de722cd6dad950a92b7d4f82673f8833,51250,recife,PE
70849ca4f400aaabb62cb7462a6f1428,31210,belo horizonte,MG
b16d3dadc47d4eb18be3d88bad0775ce,93608,estancia velha,RS
8d46553a36e68f95350a200c12f8f2e2,13056,campinas,SP
45ba18c210d42734ec52c0c1c574e9ee,18130,sao roque,SP
10cdd491d1dbea8fb4ead97b19c334ce,37540,santa rita do sapucai,MG
dc317f341ab0e22f39acbd9dbf9b4a1f,94910,cachoeirinha,RS
1b8356dabde1d35e17cef975c3f82730,03477,sao paulo,SP
52562a9f449c3dc3d53f5f5b9ed74903,59152,parnamirim,RN
54965bbe3e4f07ae045b90b0b8541f52,85851,foz do iguacu,PR
6039e27294dc75811c0d8a39069f52c0,06162,osasco,SP
05ff92fedb5be47920fea08e501238b9,98803,santo angelo,RS
68f86ba270525243e68ae74044f992b9,21941,rio de janeiro,RJ
c68fb906c8f4b4b946d8386bfa6e5467,14870,jaboticabal,SP
53d00c40e32aeb924a84ce72b1af869d,14940,ibitinga,SP
93dc87703c046b603023e75222018b45,30315,belo horizonte,MG
10076e5788b8ee532724bcd460baf762,14315,batatais,SP
e9c6969d40e6a3d2d0f90013165c2b98,03448,sao paulo,SP
f0b47fbbc6dee9aafe415a6e33051b3f,09360,maua,SP
bd149ed516d4c5d418d5781f8e18919f,07241,guarulhos,SP
3dbbce181edfaa4a597ec858c382d2ec,82515,curitiba,PR
06532f10282704ef4c69168b914b77be,87140,paincandu,PR
1127b7f2594683f2510f1c2c834a486b,13087,campinas,SP
79ed755314cfe6df0daef2c6cd3022cd,13503,rio claro,SP
2c9e548be18521d1c43cde1c582c6de8,08752,mogi das cruzes,SP
bc47d5d1490df2b36add65d733eafaba,09163,santo andre,SP
fec6275253471ace26d209bbaa64cd0f,28605,nova friburgo,RJ
c31eff8334d6b3047ed34bebd4d62c36,13322,salto,SP
822166ed1e47908f7cfb49946d03c726,25803,tres rios,RJ
2e3be8a987a30d7544dbbda6861cc14e,30620,belo horizonte,MG
b2ba3715d723d245138f291a6fe42594,03470,sao paulo,SP
b410bdd36d5db7a65dcd42b7ead933b8,74645,goiania,GO
31344c16881c08a8a72c6d2eb29918c1,36500,uba,MG
0aea4c6ae1505b3228ddf3dd7822ee5b,18080,sorocaba,SP
fcb5ace8bcc92f75707dc0f01a27d269,07032,guarulhos,SP
6a0cbc8af2e8abd1bdfb777943d174c6,14312,batatais,SP
8931a84a914b3fe9b1ddaa4d704947ca,08410,sao paulo,SP
7681ef142fd2c19048da7430856b5588,07074,guarulhos,SP
7ddcbb64b5bc1ef36ca8c151f6ec77df,04403,sao paulo,SP
3481aa57cd91f9f9d3fa1fa12d9a3bf7,13360,capivari,SP
bd0389da23d89b726abf911cccc54596,71691,brasilia,DF
855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP
1c68394e931a64f90ea236c5ea590300,87114,sarandi,PR
e62b2d6ac10570a035a30bafcf01d263,05767,sao paulo,SP
f63d8f293af3a6454377546bd9dd19ff,18110,votorantim,SP
6bb0724edf0b62fb91ac404873a97241,06700,cotia,SP
77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,08140,sao paulo,SP
65b081a070633e057c462abdd6fb9dd8,75650,morrinhos,GO
edf96ef93ed595084bbcbd9224bd2894,01545,sao paulo,SP
6a8b085f816a1f75f92dbac6eb545f8f,14709,bebedouro,SP
f3295428338a40977a03f555246a70f4,29032,vitoria,ES
75fbb52eda0cbc24f479d3b2fbfa8d3e,74560,goiania,GO
062ce95fa2ad4dfaedfc79260130565f,95913,lajeado,RS
dd533b429f380718b70ad9922c294bae,14781,barretos,SP
582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,SP
94144541854e298c2d976cb893b81343,94451,viamao,RS
bf84056e679dbe9c69929847a40e338f,02537,sao paulo,SP
21c62b998a043ebe31161d38f84929fc,60110,fortaleza,CE
1c129092bf23f28a5930387c980c0dfc,02972,sao paulo,SP
b01c2b7b8599b325103ebcddc67413e1,95800,venancio aires,RS
3afc536624bc2e65bddfb5db33cc01f3,30150,belo horizonte,MG
8090490573c6c0aa343a7231ebcb8c86,04130,sao paulo - sp,SP
26d6bbee02420494d471c9f6436929c0,81530,curitiba,PR
602044f2c16190c2c6e45eb35c2e21cb,14940,ibitinga,SP
b347677812ea483b0f528eaf8cbc09b7,82540,curitiba,PR
d94ba08b99bedd6a5f6c875ecc4a6fac,86800,apucarana,PR
b499c00f28f4b7069ff6550af8c1348a,13481,limeira,SP
fad44952713764836814be105382aee5,21340,rio de janeiro,RJ
624f4ece8da4aafb77699233d480f8ef,05138,sao paulo,SP
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR
253f95b3a0e6983ae18aed49fbc2b845,04141,sao paulo,SP
834f3294fba9f932f56edc879193f925,14808,araraquara,SP
6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,PR
e3b4998c7a498169dc7bce44e6bb6277,03635,sao paulo,SP
381c83fdca332ea6afd896da20bf6e4a,80010,curitiba,PR
6fd52c528dcb38be2eea044946b811f8,08180,sao paulo,SP
6bef34c5be6f2bbd70aa5165f6df94b1,89120,timbo,SC
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,PR
7b7f91e98f8c6def45a1407923304402,06154,osasco,SP
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP
81336a0f57a33776419727a300249e90,13560,sao carlos,SP
02f623a8eb246f3c5f7c2f96462654e6,18611,botucatu,SP
4e06067cc08b3f41d837768d392c3ee3,32604,betim,MG
49e7217cfe4e427191c378ec626d8737,35570,formiga,MG
34f563c82a85b99ae9e6d60db5fc2e28,93700,campo bom,RS
4ddeb3e828550cddc8d45c8bc36ab2d1,01131,sao paulo,SP
3a734b715d333a2588a3d54a0c9b8746,06132,osasco,SP
392e0502231ae2f8b29994ef6398cd77,18760,cerqueira cesar,SP
5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,SP
013900e863eace745d3ec7614cab5b1a,80740,curitiba,PR
c157bdeedcbc9a8e3c8bf0d87ff24428,18120,mairinque,SP
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP
c679fb69a36e1d8349e8c50a217b4d58,95020,caxias do sul,RS
17a053fcb14bd219540cbde0df490be0,13843,mogi guacu,SP
e439f7176d763f92de325271111b2fd5,89219,joinville,SC
7f2617c58d5d06806987308b45654351,04571,sao paulo,SP
f00e21b1e91a79653163b7fd8f293ff1,37795,andradas,SP
cc5a78bbad32776dc4e3af205218368c,35501,divinopolis,MG
6eeed17989b0ae47c9f11ece6f38ea90,04123,sao paulo,SP
4e922959ae960d389249c378d1c939f5,12327,jacarei,SP
cfe94489ddd337d1e29e12f2a7205d10,03178,sao paulo,SP
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,SP
b566ab0ef88016e00422755e305103c6,37640,extrema,MG
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP
0951a6e282947e09cd47969f4ed0b47f,06763,taboao da serra,SP
9c7fd21e0aa159b20da593371f08ff7c,06180,osasco,SP
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC
8b8cfc8305aa441e4239358c9f6f2485,86020,londrina,PR
d4e4b5192cba4e0e66eb12a9d347239d,85904,toledo,PR
bb5bd94c8f59cc050072d2930c869cac,05008,sao paulo,SP
2a7dc43cecabf23403078e2188437d1d,04142,sao paulo,SP
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,PR
ea566164622c6b439516ab18062c42cd,05303,sao  paulo,SP
821fb029fc6e495ca4f08a35d51e53a5,02030,sao paulo,SP
d6ab728cf30867cf3f1a2e216ae2f9b7,03185,sao paulo,SP
2be17df1c49978426251562096c3cc09,88704,tubarao,SC
c500367424994318b9e779ff1ae9a330,13145,paulinia,SP
19e0f40a907ec568c34bfac15de4f4a1,13478,americana,SP
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,PR
d921b68bf747894be13a97ae52b0f386,35570,formiga,MG
e256a62e0ac58c0edfba09966142d561,81320,curitiba,PR
c8417879a15366a17c30af34c798c332,04445,sao paulo,SP
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,SP
2528513dd95219a6013d4d05176e391a,06060,osasco,SP
1464afc72f696af775557a821c2e253f,28630,nova friburgo,RJ
77a515caa36327151d1cc6c32a9f00e1,09912,diadema,SP
0c7f30ae9b147eca07affbef92832a6a,84020,ponta grossa,PR
318f287a62ab7ac10b703ac37435a231,04773,sao paulo,SP
acb6c2ca5c82411c1fdb88d5fd5eb95e,03423,sao paulo,SP
5b179e9e8cc7ab6fd113a46ca584da81,05424,sao paulo,SP
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR
2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,SP
0ddefe3c7a032b91f4e25b9c3a08fca1,09721,sao bernardo do campo,SP
730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP
66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,RS
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP
b561927807645834b59ef0d16ba55a24,02955,sao paulo,SP
e06f09ec0a4aca210779cf1cfc63cf19,04773,sao paulo,SP
8c9348f33ae3dada25c99c99ade2af78,06340,carapicuiba,SP
213b25e6f54661939f11710a6fddb871,13321,salto,SP
78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,SP
a36ac007a4d18f865c8d32c3b2402c2d,06455,barueri,SP
56642bcb79900e777d68e91915cb4267,03701,sao paulo,SP
8a130737016f838139d31878787a39c9,03187,sao paulo,SP
11742f81550ac064cc9a40f67151d9ad,15810,catanduva,SP
850f4f8af5ea87287ac68de36e29107f,04367,sao paulo,SP
343e716476e3748b069f980efbaa294e,13033,campinas,SP
e0eabded302882513ced4ea3eb0c7059,13023,campinas,SP
643214e62b870443ccbe55ab29a4dccf,02134,sao paulo,SP
ce27a3cc3c8cc1ea79d11e561e9bebb6,03006,sao paulo,SP
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR
272f092de69afedd4d2969440b37f18f,03265,sao paulo,SP
8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,RJ
3935fe5fe0f82787a9dcb8deb62be09d,04905,sao paulo,SP
119d1aef1b4144adba89163f6cd9f5d4,13920,pedreira,SP
5b51032eddd242adc84c38acab88f23d,37564,borda da mata,MG
8cc6a0e5738e61a87b03c78b2ba9db4b,37795,andradas,MG
c53bcd3be457a342a97e39e5a9f0be22,49980,neopolis,SE
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP
18e694e0e48ed6f7aa3f24aade5fd697,13224,varzea paulista,SP
67bf6941ba2f1fa1d02c375766bc3e53,82400,curitiba,PR
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP
76c47a299e4a8fe992316a85865acbe9,14075,ribeirao preto,SP
b494891378bd8f4560abe576c52deacd,04160,sao paulo,SP
14d7985702e72162bbf13b6beb74ab2b,09131,santo andre,SP
2c4c47cb51acd5ea5db5e0ae0e26542a,15290,buritama,SP
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR
1dd33b8119b3cb1056ed5dc88cd0aaf4,04710,sao paulo,SP
51702dc2a3e106c76dbff722b5bf0726,13835,conchal,SP
97512d3fc193b2d1dfcdba0f9d1f0f8a,08270,sao paulo,SP
afa6714acee029b2dfdf357e5579cc03,13690,descalvado,SP
520b493b57809f446cb0a233bb3e25c7,11075,santos,SP
b83cedfb587e7911540e3f576d6917ce,04870,sao paulo,SP
d13e50eaa47b4cbe9eb81465865d8cfc,09210,santo andre,SP
da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP
fe26f3ecb51a15e6d8335cd92da42562,04365,sao paulo,SP
b37c4c02bda3161a7546a4e6d222d5b2,03667,sao paulo,SP
710e3548e02bc1d2831dfc4f1b5b14d4,86600,rolandia,PR
485452467ff670447e84a8370c3fc898,89190,taio,SC
3ab971ce71839580d2ae5b4e40fe8044,03210,sao paulo,SP
9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,SP
d4f117125b59ce73c3302f88ee40c458,04058,sao paulo,SP
30a2f535bb48308f991d0b9ad4a8c4bb,13457,santa barbara d'oeste,SP
1336efc61c316ddf92c899eb817f7cae,19800,assis,SP
620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,RJ
63a79f5a7eb5cb48a7e5787b141c7993,38701,patos de minas,MG
070d165398b553f3b4b851c216b8a358,03916,sao paulo,SP
b64d51f0435e884e8de603b1655155ae,07077,garulhos,SP
4c8b8048e33af2bf94f2eb547746a916,14940,ibitinga,SP
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR
7d76b645482be4a332374e8223836592,01511,sao paulo,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,13347,indaiatuba,SP
cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP
aa762680c40618316a896838866140ea,82510,curitiba,PR
01fd077212124329bac32490e8ef80d9,14079,ribeirao preto / sao paulo,SP
cb32766839f443db85c82a43c4a6c19e,13506,rio claro,SP
7aa538dd6e114e503a2e6154ea352253,15807,catanduva,SP
06a2c3af7b3aee5d69171b0e14f0ee87,65072,sao luis,MA
2e90cb1677d35cfe24eef47d441b7c87,02285,sao paulo,SP
adbc26658d6c7b4b6219f9d934598091,81770,curitiba,PR
0ffa40d54288e4f3499b8780dd0f144f,19013,presidente prudente,SP
d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ
508808d438fe2ff972ed13bb8f4a82e2,03963,sao paulo,SP
1976a05ecf2996d6ffb7b5430e635fe7,19806,assis,SP
39d61be7a92eb77b7da367bd4845bc0e,13420,sao paulo,SP
392353362d22cc2c236e1ee81ff19890,89069,blumenau,SC
2e1c9f22be269ef4643f826c9e650a52,04850,sao paulo,SP
00fc707aaaad2d31347cf883cd2dfe10,87025,maringa,PR
d1c281d3ae149232351cd8c8cc885f0d,14940,ibitinga,SP
33c51922b6e3c16b24a8f28e5833c99d,86010,londrina,PR
f80edd2c5aaa505cc4b0a3b219abf4b8,03431,sao paulo,SP
3ade81dab5a172b88e1871c28ae05260,15076,sao jose do rio preto,SP
562fc2f2c2863ab7e79a9e4388a58a14,13070,campinas,SP
960945e1a9535cbc0cd6ddd35fbe7ae8,08290,sao paulo,SP
7e26c750b4cb9f6766f58265ff9ebe95,30270,belo horizonte,MG
5a8e7d5003a1f221f9e1d6e411de7c23,13076,campinas,SP
5d3bb11474a06bdc23fb9e89f1164ee0,19804,assis,SP
c35affa65afd250151285c5917fc1c8a,08050,sao paluo,SP
3bb548e3cb7f70f28e3f11ee9dce0e59,87040,maringa,PR
522620dcb18a6b31cd7bdf73665113a9,85801,cascavel,PR
ce7d1888639e6fb06b2749cbfdac1ff7,37443,baependi,MG
a4b6b9b992b46e9ef863637af96e04bc,88090,florianopolis,SC
ff1e15b778c700abdd4d239b81ac466d,81260,curitiba,PR
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG
a673821011d0cec28146ea42f5ab767f,03809,sao paulo,SP
ca7c6bd577e559472af1c699de9e764e,09812,sao bernardo do campo,SP
c8b3445d737de6befde0c88ede534a5e,05734,sao paulo,SP
2e1a7d075abe038c1b2743005fe42ff1,03461,sao paulo,SP
11bfa66332777660bd0640ee84d47006,14085,ribeirao preto,SP
5160d23075764e18e07c1f4a87fad743,09720,sao bernardo do campo,SP
dd55f1bb788714a40e7954c3be6df745,01021,sao paulo,SP
ae7ab174effdead6c241e547e4ca13f0,86703,arapongas,PR
9d7a1d34a5052409006425275ba1c2b4,14403,franca,SP
dc4a0fc896dc34b0d5bfec8438291c80,14940,ibitinga,SP
b9ca8e8baa5d4aa038394a700f63e69f,03001,sao paulo,SP
e26901d5ab434ce92fd9b5c256820a4e,09350,maua,SP
9d5604a1f112324ad6b2aa552122e0fb,88075,florianopolis,SP
a6fe7de3d16f6149ffe280349a8535a0,14401,franca,SP
aac29b1b99776be73c3049939652091d,38408,uberlandia,MG
54a1852d1b8f10312c55e906355666ee,13456,santa barbara d'oeste,SP
88ae906ea2acf6971f26c3e8b7cb4357,01550,sao paulo,SP
c826c40d7b19f62a09e2d7c5e7295ee2,07133,guarulhos,SP
a425f92c199eb576938df686728acd20,81050,curitiba,PR
113e3a788b935f48aad63e1c41dac1bd,12570,aparecida,SP
d12c926d74ceff0a90a21184466ce161,02634,sao paulo,SP
71dc18fd8cbf5fd77f45dd8b427abb34,82520,curitiba,PR
985c92cc412091f8529c12d7f23d3fef,36300,sao joao del rei,MG
ffad1e7127fb622cb64a900751590acd,13465,americana,SP
594f9aaa48e5bf431f011ddc5669b0d5,32185,contagem,MG
eba88037e1dca898cd02881f67ced679,03647,sao paulo,SP
f7ccf836d21b2fb1de37564105216cc1,14940,ibitinga,SP
7e3f87d16fb353f408d467e74fbd8014,04809,sao paulo,SP
bb135baca94c82fcb731335ad5b04a03,04362,sao paulo,SP
4830e40640734fc1c52cd21127c341d4,03573,sao paulo,SP
dbb9b48c841a0e39e21f98e1a6b2ec3e,03929,sao paulo,SP
72c5da29406b4234927b81855e7b64f6,07077,guarulhos,SP
0ed6ce5d87fd9c69eaacaeb778d67235,13473,americana,SP
4391ea5c5990502176a1dcda44a2373d,91910,porto alegre,RS
38e6dada03429a47197d5d584d793b41,04763,sao paulo,SP
6973a06f484aacf400ece213dbf3d946,12230,sao jose dos campos,SP
9bade61a92bed55a25d2b67b9f4ed739,83005,sao jose dos pinhais,PR
