order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
0374e57efce00e3004e93acd6310c58f,ee5b048a2bbbcaa49900bb4e0fa515c9,delivered,2017-12-16 12:25:18,2017-12-16 12:32:22,2017-12-19 00:34:07,2017-12-20 20:03:15,2018-01-05 00:00:00
0cbe8449b3c0fac35f49a95db13cbda9,04e60b8790c932207bff0db5c8887a31,delivered,2018-02-12 18:36:53,2018-02-12 19:20:19,2018-02-15 15:38:42,2018-02-21 19:08:08,2018-03-09 00:00:00
0152de20f6e09fb1133847df8babd490,cc427818670e1a876ce1a0c989d92f68,delivered,2018-08-07 22:42:13,2018-08-07 22:50:19,2018-08-08 16:00:00,2018-08-14 21:17:37,2018-08-16 00:00:00
07677527dea7bbe02d91875f7764c6cd,69a7c2c293e83fd36e2fd81a7bcb74b3,delivered,2017-06-05 09:11:38,2017-06-07 02:50:11,2017-06-14 15:19:49,2017-06-29 17:57:50,2017-07-06 00:00:00
016495aaab3fb481dc9decab2b4fdbfb,bd1b4c23a6f9365b44d99b2c7905cea2,delivered,2017-11-19 17:51:15,2017-11-21 03:48:25,2017-11-21 17:11:54,2017-11-22 17:52:46,2017-12-01 00:00:00
0cb2b99573bb73a8e2228ffda426dd9f,fe897037e8018ae4e35bee4ea067420a,delivered,2018-04-03 12:59:40,2018-04-04 12:50:27,2018-04-04 22:58:59,2018-04-17 21:36:29,2018-05-02 00:00:00
085364fbac51681978eace38694d4683,52785c19610440b44c7ebbbe7b009b6c,delivered,2018-04-19 18:12:15,2018-04-19 18:32:04,2018-04-23 20:12:22,2018-05-10 23:28:34,2018-05-16 00:00:00
04198c2c90b3fcfaec75a836841dafe2,06a2924116558070913fd36d2b01039c,delivered,2018-08-19 20:31:49,2018-08-20 13:10:01,2018-08-21 14:50:00,2018-08-27 18:22:47,2018-09-05 00:00:00
08b4c64d698b84d3446b4198b9f27ef2,4fe1f12184b1d22b91608c08757d5f2e,delivered,2018-05-15 12:19:39,2018-05-15 12:34:54,2018-05-29 09:51:00,2018-06-05 22:58:29,2018-06-28 00:00:00
0b01066982af6f2681ea9b0169f0d987,b6468b4d8c27698cc09468fa3efa39d8,delivered,2018-03-19 16:06:01,2018-03-19 16:27:19,2018-03-20 17:32:04,2018-04-13 16:47:01,2018-04-06 00:00:00
024554aeb0da84476f1c31a711e0990c,ed5ec5a2659505eb7eb931b0ca57a870,delivered,2018-04-18 14:22:18,2018-04-18 14:35:14,2018-04-19 18:58:27,2018-05-04 17:11:41,2018-05-14 00:00:00
03b31f549c27d03bed25fc42ddb46138,cd1822306d5e43d356c576efdc0eadf1,delivered,2018-06-12 10:17:58,2018-06-12 10:40:22,2018-06-12 11:17:00,2018-06-14 19:22:05,2018-07-03 00:00:00
09179a93a7f4f710051cefde1d2f7ceb,fe485abf913542028cce88ddd0abbfb3,delivered,2017-11-09 19:43:34,2017-11-09 19:55:29,2017-11-10 22:14:02,2017-11-22 23:07:38,2017-12-08 00:00:00
03a0b96d81d76a3214b7b49ec31e6eb7,b9816399341dbf1063afeaf923a1860b,delivered,2018-06-12 16:16:57,2018-06-14 02:39:33,2018-06-14 14:50:00,2018-06-20 16:09:00,2018-07-20 00:00:00
0c6ec1022958b35c45335231ea396ad2,14e7871569ad7387e9fc4e84d92dce91,delivered,2018-08-21 21:09:59,2018-08-21 21:24:16,2018-08-23 14:17:00,2018-08-27 22:18:26,2018-08-31 00:00:00
0c2cbbfae44e4f2bd7c747a2c2b05bbe,a4bb40b4e438a106bb16b7724273e120,delivered,2018-07-24 18:50:07,2018-07-24 19:04:23,2018-07-25 13:27:00,2018-07-26 16:32:43,2018-08-01 00:00:00
056857abb03503b756f596e42d86e10b,713ac4139fc3aab8b2e00bd5644295fc,delivered,2017-10-05 13:04:05,2017-10-06 02:28:39,2017-10-11 20:58:01,2017-10-13 21:20:43,2017-10-24 00:00:00
06544096bb7077c0f701d0d6f660e11f,51993c208e83ddc0d8bf2423fae35e87,delivered,2017-03-30 17:07:08,2017-03-30 17:15:23,2017-04-05 07:10:07,2017-04-10 15:05:14,2017-04-24 00:00:00
013e9c654a339d80b53513da3c1ea437,9391729f79cd9e5fd7ca884ca030f579,canceled,2017-06-18 13:48:48,2017-06-18 13:55:18,,,2017-07-07 00:00:00
09c636e254bb18eeef943452017249f4,52f69439fe573ea3f687e0e66470b28f,delivered,2017-10-27 17:03:40,2017-10-30 15:31:19,2017-10-31 16:39:51,2017-11-25 13:12:08,2018-02-02 00:00:00
07f5b36b83b8a405657140cc50c0a1f9,75cebdffc30ea87f6b90465318eb7968,delivered,2018-04-11 12:14:12,2018-04-11 13:30:38,2018-04-13 16:05:46,2018-04-16 21:57:41,2018-05-03 00:00:00
03229ded9d99164ee8bac7116050dd23,2de625a93dd01b073d58b2b253926e28,delivered,2017-06-03 10:35:15,2017-06-03 10:45:10,2017-06-05 15:13:20,2017-06-09 12:47:44,2017-06-28 00:00:00
07083f97580544bb7ba3372759150f49,181726b449c55cd7f8338b5d4609c2dc,delivered,2018-03-27 16:11:29,2018-03-27 16:29:14,2018-03-29 02:18:37,2018-04-04 23:12:26,2018-04-25 00:00:00
017c16deefc1868a33a5966485ea4721,e7e0438494f6fd05d28210e8c6bd02a6,delivered,2017-11-18 20:23:35,2017-11-18 20:46:08,2017-11-22 17:38:40,2017-12-01 22:26:43,2017-12-19 00:00:00
012bea13f9a355c983efb59a3f23583a,71cd7e5e11ae80ed42c6c57ff51a347d,delivered,2017-11-24 16:17:39,2017-11-26 17:15:51,2017-11-27 17:19:16,2017-12-15 15:09:58,2017-12-27 00:00:00
011f9dff2545a2cf8ac1809faed3ec88,fd10113c54f4f4bfcaacbd1c2d188a77,delivered,2017-08-01 19:00:07,2017-08-01 19:10:21,2017-08-03 12:41:48,2017-08-09 21:04:42,2017-08-23 00:00:00
043cdeaa13251e7dd736f65b9ef6498f,a1a2959e5c770a17d96e3d2e29fe2e80,delivered,2018-04-21 22:06:04,2018-04-24 19:25:28,2018-04-24 22:03:41,2018-05-02 15:16:59,2018-05-28 00:00:00
07883f86dff5e5622fe054225f176aa7,b5024012e2eb8cefcc0a866047341d47,delivered,2018-05-18 20:27:58,2018-05-18 20:35:17,2018-05-22 14:28:00,2018-06-06 21:38:41,2018-06-11 00:00:00
0c532a9c46c5090a74edf2c28388699a,467292e9b683d78fd3c115882633effa,delivered,2018-07-11 18:33:35,2018-07-13 02:43:56,2018-07-13 12:10:00,2018-07-23 14:44:29,2018-07-27 00:00:00
064314e503e36ce3869a9901434fc6f4,2177ae4f97aa63b6f445ba3a05a3f7d3,delivered,2018-08-16 13:39:30,2018-08-17 03:31:06,2018-08-21 07:50:00,2018-08-23 02:17:57,2018-08-22 00:00:00
0745201fea5d6f4aabd42e92a7d3b3b6,9b72c30ea879e3e2b599dfbd4e8f71c2,delivered,2017-08-21 11:19:48,2017-08-21 11:35:37,2017-08-21 19:17:43,2017-09-01 16:39:56,2017-09-13 00:00:00
02cb14245fd2ce5926afb2225f28b002,fc9e3765628a8e2f65090b2d28e70555,delivered,2018-02-20 19:41:41,2018-02-20 19:55:48,2018-02-22 22:22:54,2018-02-27 22:09:30,2018-03-22 00:00:00
0b3b6b78bd15a0e28176f25fab4eb472,2b6d4b2b966c8aa7413190f4b5dee130,delivered,2017-10-19 23:49:16,2017-10-20 00:06:04,2017-10-20 18:13:12,2017-10-27 21:41:25,2017-11-08 00:00:00
023af4b88d12c9f3f56bcb55da0450c5,96b3ea36ae6536e8d46ac247b72b9364,delivered,2017-12-09 17:31:45,2017-12-09 17:50:26,2017-12-14 22:21:44,2018-01-08 23:12:49,2018-01-09 00:00:00
04ad6306c963b60d59a354f6cb9a3e13,1f20251f6c6f041933cb5b7d996795d6,delivered,2018-03-19 13:21:27,2018-03-19 13:35:35,2018-03-21 23:29:06,2018-04-03 19:22:57,2018-04-09 00:00:00
04467aceefd2346ed54c7fd9e40721a6,8cbe6c3bbaaae2aa9f5d97827a7968d0,delivered,2018-01-25 16:21:03,2018-01-25 16:34:51,2018-01-30 16:03:48,2018-02-05 22:46:29,2018-02-20 00:00:00
038f8b45fafa1130d2557e5b8dfd5d71,6e0c97ca8a1946aecc4adefc3517997c,delivered,2018-07-22 13:00:04,2018-07-23 11:31:28,2018-07-23 11:11:00,2018-07-24 19:06:39,2018-08-01 00:00:00
0911bde30c594a8d02279916da2ece61,9610f21b66c3938400ad9f39014bf93b,delivered,2017-10-25 14:38:14,2017-10-25 15:33:00,2017-10-26 20:09:14,2017-11-01 20:25:43,2017-11-17 00:00:00
033cf810fd3523203bbbf2ff579a7a4c,108baa424c2526d8f34a01a2a16004fa,delivered,2017-12-03 23:13:23,2017-12-03 23:31:38,2017-12-07 00:22:35,2017-12-11 20:43:35,2017-12-20 00:00:00
06e15cff14f4bc72fac07dd6e6518113,af532e72149b808e9930096c343b5cee,delivered,2017-12-21 00:13:17,2017-12-21 00:31:46,2017-12-21 20:48:00,2017-12-26 19:58:50,2018-01-17 00:00:00
04210d64e3bdb5a0cd44eb156294991e,72c1a2258eaf9420206a0a13cb760b99,delivered,2017-08-04 11:05:40,2017-08-05 03:03:14,2017-08-11 17:19:59,2017-08-24 17:38:29,2017-09-11 00:00:00
087a1c1dfd41b68ab6a6cd8551147bb2,027173ae64ea4eb32139b3205e7e02c0,delivered,2018-07-30 14:06:15,2018-07-30 14:44:42,2018-07-31 13:12:00,2018-08-13 16:38:26,2018-08-07 00:00:00
07c066e1f4929584a77a8be911a0997f,5d1fad5801ed92a83f407f90977d08c3,delivered,2017-08-07 11:53:47,2017-08-07 12:40:11,2017-08-10 18:42:18,2017-08-14 13:51:18,2017-09-01 00:00:00
03477f5f6bd5656e0e847d3a17e67efa,7358e2ec1027c49bb741aa65885ee324,delivered,2018-04-13 14:44:50,2018-04-13 14:55:16,2018-04-13 23:28:20,2018-04-18 21:16:44,2018-05-23 00:00:00
09cbc615350e91dae35a37b78994c91f,fa336269827b24251d7e6c26e09ee32d,delivered,2018-02-14 20:26:13,2018-02-14 20:35:35,2018-02-16 23:19:08,2018-02-27 18:10:08,2018-03-06 00:00:00
05c60320bb28437325f2d6d67467d93c,b875d47d3b0b0bba9fa77d410a584927,delivered,2017-11-28 16:07:15,2017-11-28 16:18:36,2017-11-29 18:41:52,2017-12-27 02:51:41,2017-12-20 00:00:00
0cf51cb385fece307e53a5c7ec808896,27e2ceef372b20fbe0d5ba59a14a18ea,delivered,2017-08-10 03:15:47,2017-08-11 04:24:32,2017-08-11 18:57:54,2017-08-23 19:11:04,2017-09-05 00:00:00
07b683def65270f286578e5208c5adc0,42e4121e8de37d7ce019530aadae9f3d,delivered,2018-05-11 21:06:40,2018-05-11 21:15:14,2018-05-14 13:56:00,2018-05-17 22:34:49,2018-05-23 00:00:00
05a6f444527fc90e28da6088b1707b20,0539a1d77e38f808299c0f1f44280ab7,delivered,2018-08-03 12:20:34,2018-08-03 12:35:14,2018-08-14 07:02:00,2018-08-20 16:09:05,2018-08-23 00:00:00
05200ccb21bae81c6c32914d7c3bb778,749cd3ddb1d89cb71726ab0bee1013fb,delivered,2017-12-17 15:34:23,2017-12-19 14:32:27,2017-12-20 21:25:54,2017-12-22 22:39:58,2018-01-12 00:00:00
016f868b096c236312e8bcb818ccd11d,1dd56893d8735089534b232e039b831c,delivered,2018-01-27 19:24:57,2018-01-27 19:33:22,2018-01-29 17:51:39,2018-02-01 21:50:59,2018-02-14 00:00:00
0bb9b595a2eb418ccff2dc89ff7cc58f,5e02b87345f6fe10a41606943f568ded,delivered,2018-03-02 11:06:45,2018-03-03 11:08:49,2018-03-06 00:36:45,2018-03-09 14:40:28,2018-03-14 00:00:00
0412781fb7b094ddbd06503035a2964c,0d3a23c5c5b8ee8da146658a6b607d05,delivered,2018-08-20 21:49:25,2018-08-20 22:10:15,2018-08-21 12:51:00,2018-08-24 23:18:43,2018-09-03 00:00:00
071d86b8fc66cad2d0bb93775be89392,1b1aa6b965239711ee0033be972f7f65,delivered,2017-12-28 20:45:13,2017-12-28 22:32:29,2018-01-02 22:07:52,2018-01-11 17:39:38,2018-02-05 00:00:00
0bda9df0ce80203b668f46f41abf0c5b,4cb9c064b0da6dad9fd6d95af264b2a4,delivered,2017-12-20 19:27:45,2017-12-20 19:51:40,2017-12-21 16:17:32,2017-12-28 19:49:14,2018-01-17 00:00:00
0a3bc687e8cb91f08d67838494a0e396,9235e3ab22f834a8777bf3b0ddc34b04,delivered,2018-03-14 10:58:09,2018-03-14 11:15:40,2018-03-15 20:36:49,2018-04-09 19:08:51,2018-04-10 00:00:00
0c82a229fc22597c2361656cba8d3230,9ae4bf2bb990fa503baa7e1feaf6f60e,delivered,2018-05-15 16:10:38,2018-05-15 16:35:56,2018-05-16 13:20:00,2018-05-17 14:51:28,2018-06-01 00:00:00
024d4903890a56c2e98df63a32206bd9,a1aca6bcf003c08a08097758ff8cf96c,delivered,2017-11-04 09:51:58,2017-11-05 09:50:38,2017-11-07 10:26:51,2017-11-14 20:57:41,2017-11-28 00:00:00
073fa4be4665f397a289842b1053229c,a6647fe1eda9d07ff6f8084860cc890f,delivered,2018-01-12 16:19:27,2018-01-12 16:29:42,2018-01-17 18:32:05,2018-01-23 22:17:59,2018-02-09 00:00:00
057a97c066cbaf1feaba87f5422ce04a,dc1c0469d96faaa29225d6a91f47dba8,delivered,2017-06-05 18:53:21,2017-06-06 18:55:16,2017-06-09 16:24:57,2017-06-13 14:50:16,2017-07-06 00:00:00
0a92b722c3355980ef37fd1fee068c6c,9fc3f91e6cf5a681040dfcf82a66e016,delivered,2018-04-08 19:50:03,2018-04-10 04:11:11,2018-04-17 00:16:48,2018-05-14 17:42:02,2018-04-27 00:00:00
032a688c9db451501788d95c7f794ed6,3881d142f5438ea09b6ffb21f0fd1ed6,delivered,2017-09-18 21:18:37,2017-09-18 21:30:18,2017-09-19 17:55:54,2017-10-10 19:30:42,2017-10-06 00:00:00
01b241fa1421c8284e8c1029a503360f,fd3aaca05dc7738e405ff6669a5bf7f0,delivered,2017-11-29 23:32:52,2017-11-30 00:25:28,2017-12-05 21:41:24,2018-01-15 16:18:34,2017-12-29 00:00:00
08119452a05228b9c7e379abf9622dab,e2422f56e6dd19624c27b58c1d622d42,delivered,2018-06-07 21:35:52,2018-06-07 21:54:39,2018-06-08 12:29:00,2018-06-14 18:44:59,2018-07-03 00:00:00
07a95f982477a213f498dba6bd405372,08e5ed5ac7e17524347b55e9db5e8692,delivered,2018-05-11 10:18:31,2018-05-12 03:15:09,2018-05-14 14:44:00,2018-05-18 15:32:18,2018-05-21 00:00:00
02a98752595ee9d94c570ad3e18055b4,7bb5b53c7d838d8ca7e94ce809b7d784,delivered,2018-08-02 12:05:59,2018-08-02 13:04:18,2018-08-03 16:15:00,2018-08-07 18:18:30,2018-08-07 00:00:00
068b7fef63e846d22b1080f9c99f2bd4,a60b68f552d029c7bbbd88d9d876112f,delivered,2018-01-08 10:00:42,2018-01-08 10:08:39,2018-01-09 23:15:17,2018-01-25 16:38:56,2018-02-08 00:00:00
0a82501b7148667eaff8dc8811a58f06,c0971253b7225c85c559bfa40dae5303,delivered,2017-10-20 20:46:27,2017-10-20 20:56:13,2017-10-24 16:16:08,2017-10-27 15:18:04,2017-11-21 00:00:00
002955b0acc63d04f6724a31967e82bd,accb4b4ad075d07a833eacca116071c7,delivered,2017-12-18 13:43:54,2017-12-18 15:51:31,2017-12-19 17:51:40,2017-12-26 18:28:29,2018-01-16 00:00:00
0036757472ece3dde52fd4bfd929c90e,ea477083e770db0655938e79149f8c24,delivered,2018-07-19 14:58:59,2018-07-19 15:10:11,2018-08-07 07:45:00,2018-08-09 14:33:40,2018-08-20 00:00:00
06911dcbbf2310bd9da4156fd3abb632,5af132d142a96d5bb2bdeedf3a1835b6,delivered,2017-09-27 16:54:54,2017-09-29 02:14:38,2017-09-29 18:57:01,2017-10-05 22:40:00,2017-10-19 00:00:00
076e07cd8d9c8b47dfc2fbb22c58e895,b71abc1975c1da212faaa913da950924,delivered,2017-10-18 09:29:12,2017-10-18 09:49:14,2017-10-18 16:40:22,2017-11-03 20:52:13,2017-11-16 00:00:00
0923cc4965fb98b0adcc8a7c6ee32f7c,f7adc1671125754d305c2d29d2bbd075,delivered,2018-02-21 07:09:21,2018-02-21 08:05:33,2018-02-21 19:26:41,2018-03-20 20:38:53,2018-03-23 00:00:00
027e4543814c3b3509bbe890c569a841,e27201cb2a28267142162d8a9d0585bd,delivered,2018-04-14 14:53:43,2018-04-14 15:10:30,2018-04-18 20:24:33,2018-04-25 19:51:40,2018-05-16 00:00:00
02fc75303e2529f036cb819168fa21a0,a09beb0c78d884b69948b7a340fe9e68,delivered,2018-07-17 20:10:33,2018-07-17 20:22:01,2018-07-18 14:45:00,2018-07-24 11:58:30,2018-08-03 00:00:00
00c8be06a8029e300dabd52c7d4c6ad2,5508ab552ed2d4da9d21e777849034d0,delivered,2018-02-11 00:36:56,2018-02-11 01:48:42,2018-02-14 18:23:20,2018-02-27 21:08:12,2018-03-09 00:00:00
01156b662f3f47b249b5a8881d205f08,ac7787b04da7c05fe6037343bd8bf577,delivered,2017-09-13 20:36:57,2017-09-13 20:50:11,2017-09-18 21:07:30,2017-09-27 19:20:08,2017-10-03 00:00:00
025fe62703ce31742dc8bbe8b1a99b56,fc217359526d7fceb4f1b3b7756dcd56,delivered,2017-12-16 12:44:51,2017-12-19 10:10:44,2017-12-19 23:04:47,2017-12-20 20:43:43,2018-01-05 00:00:00
061aa244b31dd240e079ad7a7ce3f32f,49d060225cea4efaab0882a62cc3997a,delivered,2017-09-22 15:37:18,2017-09-22 15:45:45,2017-09-22 20:38:53,2017-09-26 18:27:53,2017-10-09 00:00:00
0ab0adc81c98426d2cde86ab2ba52bc3,4ddafff707b98c2f941aca4da98b3044,delivered,2017-04-20 12:57:14,2017-04-20 13:10:51,2017-04-24 14:43:02,2017-04-29 10:13:13,2017-05-12 00:00:00
0413fe9eb0eb4aee51ef3065e9c91aa3,022d2a2e532b92556bf7cd39107fd780,delivered,2017-06-30 11:27:34,2017-06-30 11:43:10,2017-07-03 13:25:33,2017-07-11 23:27:59,2017-07-26 00:00:00
09023a853a37b3ccb3ca46372068748b,2c197ea326b24a3dd7ae5cd7febd4599,delivered,2018-01-30 15:40:06,2018-01-30 15:55:31,2018-02-05 16:32:08,2018-02-21 17:38:05,2018-02-26 00:00:00
00b47ee856118583dbec7d1f9b18d847,7f6a163f7d28e407e5eaa735bf7014c5,delivered,2018-03-26 19:58:48,2018-03-26 20:10:20,2018-03-27 22:45:50,2018-04-09 18:52:28,2018-04-13 00:00:00
0bd8de09c6bb3ea2457b00aef3b682d1,54a70f1262862600d627f401a9f9e072,delivered,2018-05-10 01:53:35,2018-05-10 02:16:11,2018-05-10 10:54:00,2018-05-14 11:08:44,2018-05-30 00:00:00
0b90ac9175a39196661a45b34be587e4,6ae6c7c1f89f7151c85245068c11d633,delivered,2018-08-03 09:54:45,2018-08-04 04:05:57,2018-08-07 09:48:00,2018-08-11 14:28:26,2018-08-15 00:00:00
044cd7ffb6a41e6e5513c6595a2893ca,ee5b60a884b4165fa4264e66968b4abb,delivered,2017-10-29 10:15:00,2017-10-31 04:10:20,2017-11-03 20:15:39,2017-11-15 16:05:43,2017-11-24 00:00:00
04d551f13024f132b86b2fdb707664ed,e7dce3335777ad9f70242b444c1ce42d,shipped,2017-05-27 00:14:22,2017-05-27 01:15:22,2017-06-06 13:36:34,,2017-06-21 00:00:00
018cb6a10649393055c272ba2984e8bb,169c3ca987a830baef97320592292dae,delivered,2018-04-03 18:28:35,2018-04-03 18:49:48,2018-04-04 19:12:41,2018-04-25 17:42:07,2018-04-30 00:00:00
0c7ac4325ae837f28df12a94a51cf375,57a3f8414e6e936ee0d8026db6f83715,delivered,2018-08-11 07:22:12,2018-08-13 10:10:22,2018-08-13 13:50:00,2018-08-21 20:41:52,2018-08-30 00:00:00
045b201c094804e3fa5e542994c79f09,5adb0951ee1644e69835635d77f51e27,delivered,2017-12-07 09:02:57,2017-12-12 03:55:39,2017-12-13 23:58:52,2018-01-03 21:27:41,2018-01-12 00:00:00
01cbdb2a8c075eaf248af643b3389f73,7fbb5f4108715c74461dfab031ea62bc,delivered,2017-07-09 21:20:44,2017-07-09 21:30:16,2017-07-10 17:40:01,2017-08-24 23:18:12,2017-08-09 00:00:00
0b23ff20645a72c0c1183b6b8ba15719,3033498ec1047e6944f31409dfcdd579,delivered,2018-02-01 16:13:57,2018-02-02 16:10:28,2018-02-09 19:42:36,2018-02-21 22:04:33,2018-03-12 00:00:00
021397df4601b61a8bd063be9b5c54a0,6a9314555839080b4a67cab05e532105,delivered,2017-11-16 17:53:31,2017-11-16 18:15:46,2017-11-17 20:54:57,2017-11-19 12:32:48,2017-11-29 00:00:00
01b6d15407d425529cbf0ec96258cb84,7ef73b34b0a8614d82a0756d9ca33f12,delivered,2018-03-12 21:47:09,2018-03-13 15:35:37,2018-03-14 18:27:40,2018-04-06 17:54:31,2018-03-28 00:00:00
0847e79b172a265faa7bd23222c56222,1bef529baa69f231b14112176ea31608,delivered,2018-06-14 20:48:50,2018-06-15 21:01:11,2018-06-18 11:22:00,2018-06-21 21:12:03,2018-07-26 00:00:00
0a8fa135a7aa265638024d7c4af050f7,996ec92b257a060a8a66ed7d14befba6,delivered,2018-04-25 21:40:21,2018-04-25 21:51:23,2018-04-26 13:34:00,2018-05-03 02:52:09,2018-05-21 00:00:00
0178ff2480e2e8fb84d456dd3dc3d777,9658c223ca600a39c7c52d7087d0a598,delivered,2018-03-25 13:48:39,2018-03-27 04:08:18,2018-03-27 19:18:54,2018-03-28 20:14:38,2018-04-06 00:00:00
0c986e5002868d137f566b34fb183827,56a65a21f846976ecbc7b7958ff32f74,delivered,2018-07-31 20:19:25,2018-08-01 02:35:21,2018-08-02 15:43:00,2018-08-03 14:26:27,2018-08-14 00:00:00
0bb931d01ae91d63c98608e9125c1c1d,98bab3333501e5426408e5f68c63d972,delivered,2017-09-12 14:40:50,2017-09-12 14:55:21,2017-09-14 18:04:02,2017-09-19 14:07:38,2017-09-28 00:00:00
089b6875058f8f72ecbe2f5afe317910,2864542befa48f24fae06fee7de38b4e,delivered,2018-04-10 21:07:35,2018-04-10 21:30:45,2018-04-12 17:26:28,2018-04-13 17:25:33,2018-04-23 00:00:00
09e6dfb3a40d9c2e75458a76ff06e2d5,2ac05c2154577da9cf490951f1a0da84,delivered,2017-02-11 10:42:55,2017-02-11 10:55:16,2017-02-14 18:17:28,2017-02-16 07:08:53,2017-03-10 00:00:00
0a65d1c730fc9bce9b5d353ff4f81bbe,e217d3b3ea5e1ec89757847ba1e86e2a,delivered,2017-07-26 20:35:51,2017-07-26 20:45:41,2017-07-31 21:29:49,2017-08-08 16:47:45,2017-08-24 00:00:00
0045e3085f083f0f38d24bb3f22e6593,eb729faa993caad20442243265804a7c,delivered,2017-08-10 16:13:36,2017-08-11 07:15:16,2017-08-16 18:27:40,2017-08-29 20:03:08,2017-08-30 00:00:00
0bbaf543aa84dd90baa21ed685d72605,aac099fe0a49d5c6bf65ca146a5df864,delivered,2017-11-05 14:18:00,2017-11-05 14:30:31,2017-11-07 19:06:34,2017-11-20 18:37:50,2017-11-28 00:00:00
07e2a9d486a8394f2700230396e8d5f0,0d0a49286a8610cff0b0ca481ac5d14b,delivered,2018-02-17 22:29:16,2018-02-17 22:46:57,2018-02-26 11:49:00,2018-04-02 22:32:10,2018-03-23 00:00:00
017c9c82265e832840e4209750680e94,1ff23faa252154298c3e52a1e36c1cda,shipped,2018-03-05 18:13:17,2018-03-05 19:00:26,2018-03-08 01:26:56,,2018-03-26 00:00:00
05f5cfec67106e59d6280f62c4792d25,dae09add1fb0749dd2deb3555fb5ff52,delivered,2018-07-26 10:20:44,2018-07-26 10:35:16,2018-07-26 15:31:00,2018-07-30 20:32:15,2018-08-10 00:00:00
0756c3213eb9155bc1209caced66eb82,57aea3c0424ba421f4a819dbdd9fcb33,delivered,2017-12-21 23:01:24,2017-12-22 16:31:18,2017-12-27 17:58:14,2018-01-10 23:19:37,2018-01-23 00:00:00
06588330ec63ae7132289b092c148ec8,7c8e2ee21d1aad5b2c33ee153b31192f,delivered,2018-01-23 18:28:59,2018-01-23 18:39:26,2018-01-24 22:13:00,2018-01-31 16:12:15,2018-02-20 00:00:00
0658b7d98d204e0beefedd5e8c0fad45,4cd9e0172b581ae5abbe2812df386e57,delivered,2018-01-15 23:37:49,2018-01-15 23:52:21,2018-01-30 20:04:12,2018-02-01 18:09:58,2018-02-16 00:00:00
0a1830f41dcbe9b26dc35c0c71738796,a572792aa6ba6ead6491799c102b1b0e,delivered,2017-09-13 16:18:26,2017-09-13 16:30:21,2017-09-15 16:12:44,2017-09-29 20:23:38,2017-10-06 00:00:00
0282e83acfe3e7aaf60c871a4a9aca61,c1951203ece4074187b167b92d80f71c,delivered,2018-05-10 20:50:49,2018-05-11 20:57:02,2018-05-14 13:25:00,2018-05-17 17:35:33,2018-06-05 00:00:00
005b49de51a4e006055e8487a50ad8e4,366c88e3ee5ed365c8529a9639c8b91c,delivered,2017-04-09 13:35:38,2017-04-09 13:50:09,2017-04-10 11:18:09,2017-04-27 16:47:35,2017-05-04 00:00:00
0c55bc7181a82565bc9da1e2842c84c7,c471fdcc5656bf13d3224409ea35b159,delivered,2017-12-05 22:58:51,2017-12-05 23:16:36,2017-12-07 00:39:02,2017-12-23 13:05:25,2018-01-04 00:00:00
003f9bcc09427647c4b9d361a523545b,a1a6d4f18deef15fee3ad4b6f36a7ce0,delivered,2018-02-06 13:06:45,2018-02-06 13:15:37,2018-02-06 21:52:33,2018-02-08 19:06:53,2018-02-22 00:00:00
025a244ae3d5e6c53b7f9c902643f510,1e1ee4caf4aaf60c6f5e95263a294267,delivered,2017-08-15 14:37:16,2017-08-16 03:15:08,2017-08-21 15:09:47,2017-08-28 18:42:22,2017-09-11 00:00:00
05f3fc274d71ebbd552966d716c9039d,011671897080a38fa57f3c190a310d49,delivered,2018-05-11 18:36:13,2018-05-11 19:01:11,2018-05-15 13:58:00,2018-05-16 18:08:30,2018-05-22 00:00:00
0c4284c2b4798ef2f308a6748fa63dc3,d81fce5f1e831085b9d464bc6172ee7a,delivered,2018-06-11 21:53:36,2018-06-11 22:19:21,2018-06-12 14:15:00,2018-06-21 15:48:29,2018-07-11 00:00:00
0312ecf90786def87f98aa19e0e0ce63,45cce495588388d074ab985f2f9b9bb4,delivered,2017-05-10 22:02:40,2017-05-11 00:31:33,2017-05-17 10:06:53,2017-05-18 17:09:46,2017-05-18 00:00:00
0424f6bc3d0829eb2829bf77fb01e60f,ed88ab704ab0332923a0413acb453635,delivered,2018-01-30 17:08:44,2018-01-30 17:29:52,2018-02-01 02:42:25,2018-02-16 21:08:07,2018-02-21 00:00:00
090395e4f947097290d8bde7125fe883,35009b941a378f88e841eeb4535757d5,delivered,2018-02-04 10:27:10,2018-02-04 10:48:59,2018-02-07 19:18:59,2018-02-21 00:39:18,2018-03-06 00:00:00
0bb96548fdaf9fb98f6a72c4936a54d1,bd30c8ec7f7139af7195e1f7f031e131,delivered,2017-07-15 20:31:41,2017-07-18 05:55:30,2017-07-24 19:18:39,2017-08-03 20:12:41,2017-08-08 00:00:00
080480ad9ab2cde9dd7f580cc063ecc9,f14217ccfd1e2b7fc110ed55955ccbbf,delivered,2018-05-22 21:58:57,2018-05-22 22:16:00,2018-05-24 15:35:00,2018-05-29 22:52:23,2018-06-08 00:00:00
05108247830e6abf604da38aff20907f,756f14b1558af7da091394b7abf48514,delivered,2018-04-19 12:22:46,2018-04-19 12:35:24,2018-04-24 18:40:55,2018-04-25 19:12:14,2018-05-08 00:00:00
