customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
86979f4c8980b4b673ad22d42e807103,abe18fe752dd48676e3e8cf39823d3a4,27600,valenca,RJ
044d022e9a18015120a29d799ab789fb,76cb71b7eb9be05e13edc7cb3830297e,29108,vila velha,ES
d356c20816dc75a309628b5c17d89468,98e71752819916789567071c52c4239e,22611,rio de janeiro,RJ
ed88ab704ab0332923a0413acb453635,de5f6712ccc81b109504d3abcf6ec094,11020,santos,SP
61449fa1b8b8998c9c3f3a7f0ae954ef,d2f122bc3109d7fb2385daec2d6ef7f7,07600,mairipora,SP
e42b1319fefce9bf37acf91a0ac8c1a9,11be14f7e9b9fa3e079997407a648847,73330,brasilia,DF
b38ed39dd3e8de29709dfcc59c3d7067,426019d76a8b0579cd258fdfdce86089,63560,acopiara,CE
9530bb46f44cc8564b66def5feaee742,cc43afb2cacf53ca901e965da60a42f8,11441,guaruja,SP
1cb3b337875d7beaec095a3d988fd216,4a338466140e0d0a7bd02da80d904f0f,24141,niteroi,RJ
d5e09a8184614ddda310dac5e19e7635,49e6749fd8bf4a9218457eb19a92e200,46310,jacaraci,BA
7b63cba66b8e6d002e94d0990c1e2868,38c3bc2d6df03905e3e8d3d5b079acf4,22790,rio de janeiro,RJ
f19b59fc51f101023eb15bfbcca65f31,08b76bd6862f5b38fafcb80a4eac3bee,26525,nilopolis,RJ
6c51ed8c29ff8bc5f3b649dc7315b787,6d841360f19534b806b7ff157b2a54de,49980,neopolis,SE
add27410b616fcff8fbdc616ec5397ce,cc8012f5e2a7535705ac219332d54092,35767,jequitiba,MG
80f16375ce928674fe11f2e5130208e1,3e45a109987cde39a119cd1a7eade7ea,49930,cedro de sao joao,SE
e04249e50563e2d0c28b5a8f6d86dccc,03ec08f1dfebcf9f6f68a74d58ba405c,27123,barra do pirai,RJ
e49eaacc54850c6362b04617ad4c01ea,8fa933b4aadaa7d2c9d6ce7e8d698555,06472,barueri,SP
c15a53f6fbae984bcbf4ac7bc4395cc3,6a9501d542243cbdd043c91a66795279,24210,niteroi,RJ
96c9939a5ec01aa77921f2701cade82c,f6a39cac9b20115ddf2b41a7a6318ca3,35240,conselheiro pena,MG
7c94da97db6fe83e123f80baab533a97,aa811dd4c5b1ca28de6db905ec51ad5e,82030,curitiba,PR
abf6671124e009ac0b59ca2a8a3ecf3a,e43c9920240823d6c97bedc723c25281,05408,sao paulo,SP
1d917604cae5efcfe88ac9a27f8455d8,773ee7ce02151eee86443dbdb515e271,85505,pato branco,PR
5ef779feddd7910eea6f5a41bf8dd881,f8ac33a389db55f4e3ef433b5367aaf8,05117,sao paulo,SP
c805f98a53f91cc2794ca2402fde6cd4,06caeb75009153db427a6098d7974115,84268,telemaco borba,PR
9e593469b6f1beac77c2da4d73bf1228,ff9d2f60401262b9da1e868f956fb2a8,38703,patos de minas,MG
422b9136bcee509400f7e79feeb2df3c,51378a8908cdc12c6545fdf842383c97,02046,sao paulo,SP
ea477083e770db0655938e79149f8c24,be03685420bb977861dda08f4b4088b3,17063,bauru,SP
b465a7a0020595db2725747369efedc5,39c7d04d7aafef5be4c534747e64fdd2,01330,sao paulo,SP
db151f1435a8d837d9803b742c68a93e,229910f25cf76d97a45024338a834be5,26521,nilopolis,RJ
25ce51bb7c5d09ae44f343dc41af8463,b2f37b4af3be9ae824df7fcf66f6f65a,06460,barueri,SP
d2b896ff2ad7a94912a0a55d26a2ec5e,00bd194837f2ad36d45985a6205df78a,04405,sao paulo,SP
17eea6ff0e376f0b4aa18753bab227c1,7ce70617500f4406c5bbed1b5e7e17ea,36976,alto jequitiba,MG
ca81fdd0baf963fa30e92bc440be8bdb,03fd10e90cd2b48f120d69c45ae42c64,95880,estrela,RS
d2c602b2c49567d1e76cdf168ae8a5d1,9847394a836eab7c0e6fb0ac5befa987,35162,ipatinga,MG
18ac7a8656ad6df90d87898357a8a85d,ad2e41343c68dd444716403e2b1cd537,39610,itinga,MG
8cf0e572d0e13c3cd64a678d54e0ad09,b8e1553512f23d443bba38596aca86c9,04564,sao paulo,SP
0e2f6f88e0d9f89cff0b39105af8369f,2f773f0baf86e08ef3d039747121abe0,22610,rio de janeiro,RJ
9c75150ccee7d27156bd4b0b05c828da,01399b72331afe80cc0c3a982cafb177,29304,cachoeiro de itapemirim,ES
76d15afa8f4f626324f6f05257f1a089,243068d5a207e33290d266c38b094c0e,21020,rio de janeiro,RJ
53e644c7c57416bdaf0409e656ee8b0a,26b5839e505ee33e6a449f7c2c403f99,15400,olimpia,SP
d1fc28d14e2807fee09df0a9157a28ce,f61a665967f4995d37a4cf6c2f62e134,06333,carapicuiba,SP
f650ed65abda7782ac4adb70edb5f62e,9e2121a00989633ec9900d09f21755ac,38060,uberaba,MG
177616f0a95f749bea62333503553be0,b74ee85321309ade84f3ff79e88fff72,35010,governador valadares,MG
6e1cc706f1e28392811d300080f12b31,63ec7aee579f48f776b3fefa90d0a4d9,09750,sao bernardo do campo,SP
544b2f3a716fad7a3a4fa19ec23b409d,55c8837cdf3977aa0624ec2048643a6c,72860,novo gama,GO
c3563d85f2d3642472263a25a98d9fc5,7937be50771f5a064440463094da5820,36700,leopoldina,MG
36f565da5dace4bd09fa635892eb5fe5,131571305eb6589b2433bbdf69821ddf,66070,belem,PA
d5f23b6e251fdf6e84267303b9b84561,9438aac4d0e7d43bf01d7c06b704c286,04552,sao paulo,SP
476249756d8e4fae218d4f3b6af0026b,2201135335b7054d78733ecb3c7863ae,12234,sao jose dos campos,SP
2daa54fc002886fa8a5deb96d1be1540,8aae6a8c1eb71462555384d7021c8bca,05083,sao paulo,SP
2798cda6f228cfd59d3676f7d9cdb1af,d30558fa40a69e6c76998b56a2e5b3a8,22790,rio de janeiro,RJ
561a193d7395d1f016e459d7fbc5aec9,467ecaea2e826fdd849f936ee4e713c5,09960,diadema,SP
aee21b4b5c2353821f920fe3a0799320,8af17078122640cfb1a03b9514b1b971,22070,rio de janeiro,RJ
ab4d1e8f94270a845f887b71343b4814,68ee7ee5040a3bd60474b75ea1cb4e43,15275,moncoes,SP
2e40ab493582930b739c8a2b2a08b54f,ae0e8c9ebdb53204ee18a9e2800dd105,18530,tiete,SP
c713fee6f70301b6bf60701902502703,52e9f9328ec2e09868646b23c108b099,16901,andradina,SP
124b8498222b87507f630671dcf95385,318b8659483e12e9cbe1e6550d97f9d9,89052,blumenau,SC
d35a516e27873b344b2b9bc4ff2634a1,3e71464fee3e76cd5cabe7fdea4970fd,40150,salvador,BA
07dc183e2382a6855b6dba9f7b5a66b1,4cbbfd3f62dbf90d87c23e58272a59da,17600,tupa,SP
3c3472f5efc17888458e428b0b9eeef3,3ecdba3759728beba1f9ed3643e133d3,09784,sao bernardo do campo,SP
aea3aff1832af58932ad32617b3333fa,5e2ff86f0ffe206bc6d9cc4776051915,03945,sao paulo,SP
2072fec3b5c685b0c11a2aadbed58072,73228153dc0dc40a069e765134e8217b,59127,natal,RN
7856aaac2fe87c5394fac93513ff254d,c6427022dca698735b975d8abf0214cc,87140,paicandu,PR
06a6d9bd1d738261179b6cf3d313458b,f28f6019fdc1722c540bc9dbf7da7fc9,13201,jundiai,SP
d179f9e9c42bb8355300f094908ebc7d,4dbcc784af3e9cff899f8e7b72ac5ce3,13400,piracicaba,SP
f4896997a6a8f1e3d089a04a44c39d71,ff53f01e01b4920e90f47e742878cd19,48880,santaluz,BA
8dccd2feedff135e90d86b8abf865b1f,00bab5c446ba511117719c775a3f78e8,11420,guaruja,SP
fe74b59a789bbd55b090ac3f0524ca8e,3b3ef0a0f4d944aa4baa38a856287d9e,96211,rio grande,RS
30324c881a62562ab08e01a916582091,99d2f4598749093c61038fe54bf3a9d9,83420,quatro barras,PR
38bb17584178abe8b36778530f75d810,0d56e56eb140588ff89b9f227011a222,09310,maua,SP
a7efc7f9a3444cd0b3d780d5a060b2c6,9439251e563c4ea556db0b4dd90e6ea6,03310,sao paulo,SP
b941917841af028a5d97758e40ac21ac,dfb8fac694b01a115c8fc4e969d967a1,03087,sao paulo,SP
eb20fef7768b67afc7386c89b07fc19b,45a6800ade995b76321b59e7b6bb290b,08247,sao paulo,SP
c095155cf7a5a0659a2cdf13287e43b6,a32a5ca176d5ac5357e6de795f49ecb0,06654,itapevi,SP
c4294894c16e414384e2ecfa9c70206a,d11ed99698ed346d3be631912dd7712e,12031,taubate,SP
87471b4464fd50b00d663fc0ff5e0be1,0e061c4f1b008a3d0f14989131d87898,46600,tanhacu,BA
5788fd9a1d707f6ed5ecd2ada911fcb3,455373826f719c87881c3d3bdb3d2599,36420,ouro branco,MG
42dfe5520e445df2b7fa0b6e0cbab834,0ee8ed214b25bad6bc78f74f1ced10f5,09820,sao bernardo do campo,SP
78986fff122c92ab8aaa1724ba0c2782,e53b3caaa3e91527aee71e5e36201108,58038,joao pessoa,PB
c4057ab5b47878bfc57f04346a8f2dae,be74f6ac514261775c3c6dd51b0a1e1a,65130,paco do lumiar,MA
a5730924c1643579117189f58ffa5e40,da66bafae76dd072927d01456c730bb2,11730,mongagua,SP
1cf722ec2d1f484c35c1ecfe752b263d,ed8d3a85dcebf694f8dde843f3cef35a,93032,sao leopoldo,RS
4ccb9f83aedb33faa7a13cc3ba34a56e,256b8658e7303076f8b29a6c8b146d7c,14022,ribeirao preto,SP
8c9abe2d8c6e95757ad580361d7541a5,702aa0ece92d4c51247b7cc0daf27f6a,01321,sao paulo,SP
09425ea1839abf2f0d289a0ff453fa21,10c573ba276f9857dc6820e0dde57fb8,14811,araraquara,SP
1c01334ffe1191d82c8d8e91932c5070,8b071492904201b500fd79962f197043,32220,contagem,MG
880d640d4c1edb86a3499acd04525e2d,500bc2751fb819c5a9d19e0b2cf2cf1f,13050,campinas,SP
1909b44d6c01d36a4d946e60f46036b3,a999002d66b0ee5c8fa36a45d9e9c891,35300,caratinga,MG
f7adc1671125754d305c2d29d2bbd075,2fc52fef0a1c1728afa6327e0b90c57c,63780,monsenhor tabosa,CE
4fe821dfbeee2f1b2e32afa525203efa,6a5c06a4a835cf487f19e1d2fa1d0acc,89520,curitibanos,SC
59fd8981d47ba6ea0e75ad7e2e026817,78558d2f6ab7a08ac122cf5d08afe919,18077,sorocaba,SP
8159eb36033866531b9147d8e73ec16c,c2fc2affc9989aad99aed1e97e6f3b93,06414,barueri,SP
72cb2f7e00c6b47c25afdd7ea20ea3f2,cb4241101b3bfb3ecee4b2810bf9a4c2,01418,sao paulo,SP
030c88df740faf58e3bbf38fe25c1743,940aac34d4cc9e76c04cb2df90d0a957,38412,uberlandia,MG
0595cb1106adc0f2c0f617c560fb8e57,9d31457a03125fc870787a251760315a,05025,sao paulo,SP
6dab4e63a2a40fef7c3cb46ab8083922,1270b69469b516c18f61138f16cda7aa,28895,rio das ostras,RJ
0598384cf66a6bd49ac0c725af1c74e7,ab744045d2445f5bae53b57a4b99bfbf,09240,santo andre,SP
2fc45a32ba781f1dbcc89fe684246a42,c25f1a5ce465064c1eae7d708078128b,12916,braganca paulista,SP
2a35ad9f439dfc62d35a0202e71d6c66,25f3cf83109f636d52d288fa4e797111,21620,rio de janeiro,RJ
c99704d45e509477b708b7ed594fb324,c5f8601f143b47bd218cb9dd49d3c79c,05469,sao paulo,SP
b82fcfbb09d3c02e8a173bb8b02e6504,0f700cf8f23d5ffd9f3a034132c1d84f,79830,dourados,MS
50a1e21aee11c07e29db5b8289876b9f,2adedf87bb253342f754153b4d145eca,03715,sao paulo,SP
9164aed89273c9b5a816b1a34fa37e34,0cc429ab843b0fc3df5919baac12ad04,83824,fazenda rio grande,PR
491609eeefc72ee67ee5b42e63ba9859,2bb3ba4dc5cea88949645027d417b4d4,85801,cascavel,PR
c1aee4ecf1d8ededf571249287d56854,1eec8e1bdba268aa58a4da8d95d94739,13212,jundiai,SP
b6f05b99667a02c3722610a7bb6b4062,d3940a0df7ce0786ee2c5a68f8149f91,18570,conchas,SP
b3ab3d70a498cea9282b87bc2fdf4c00,8e22f3dce83f57ae02fc53050460fa76,01420,sao paulo,SP
3295b6a10cfd0a5364458e7aad6a8ed0,5b443105e33ee411be7c0f5a5e630366,95190,sao marcos,RS
37c30eff2884832f789f75fc250b87c5,5ccace835db4653adf9c7da7280467f0,83302,piraquara,PR
c87368f0131696c39951652dad18ff37,0f943ddad69361eafb2a72fadebd86ec,21230,rio de janeiro,RJ
214270a60aed81931980eaed78e631f4,5db0e24b2c898dae46aad6b8bc8c947c,60416,fortaleza,CE
340ea1e30ba5b8f87429cc58cb7aedd5,5a3269ab007eee06346e5fe5da200a65,18025,sorocaba,SP
d7237be0a5e4b9247fc4d6e2dbdee6f0,f382ea55b9bb6cbb6d1d7f340b096940,36415,congonhas,MG
57d673d104da338f0c80a321e20ef683,517bc0cb24ae14a8a8c9e4151025cd2e,11040,santos,SP
9ed5e522dd9dd85b4af4a077526d8117,fda4476abb6307ab3c415b7e6d026526,11702,praia grande,SP
9eea647a40b59a0bcadbbd32538fbf04,d290b02609f8d923b3952c6164bf13dd,58200,guarabira,PB
7ea6a37458d0182bf02b1828d0bca04a,891677cc1f44658aaa462b16a3f55477,35400,ouro preto,MG
013f6eb268d33338ee175ffe2ed24204,10a1ad3ff5f9d18ae0ee0f0a2d6d74b1,23066,rio de janeiro,RJ
9338c981c1692068c92ee532bb91b112,2eb024f5600d788ebc45caf7b962f243,22743,rio de janeiro,RJ
8545a9b7b5b52bc607f0fe72c7dd323e,6e0547a3483b069df1f0fb2414669584,28896,rio das ostras,RJ
032a4f800b7a9732de3c85e44f672d37,3049f49a33cdd60887e89c07dd4a1e7c,13860,aguai,SP
668602ff7a4ac16b00c73785fda2025d,a3a988b211e387fba3be6fdd9b3b23be,18680,lencois paulista,SP
926d5dc6f6593960a86fbbaddad5ee8b,20da6828fdc72c5fff13971845f41611,18480,itaporanga,SP
94fc77dc2051c809864298a90c59b7cb,d08c83dd4dfd78198be8285de25ef1d1,90230,porto alegre,RS
a8b4e86b09a6751205acdf4a5d8e6ee0,c7db8eaaaec6095c953bba3bb608553d,95707,bento goncalves,RS
ea6b8e999abbe1a2a86fccbebd51aec3,997abd6497ecc58c28707008ebb44534,17032,bauru,SP
db374e4b74d15c33cc6685590db89d40,b39dde6dd619943190a8cc9aa6db38a4,09751,sao bernardo do campo,SP
13ef9caa1bc8b42f3e24addaf15ea7be,16dff0079294d5d060b4861db3614d4c,26310,queimados,RJ
430fc891a146939e7337da2a8aec525e,6eb44ebe2e1ab11ad3bfa6c8a1652e2c,18185,pilar do sul,SP
0dcee6eaf86fc9b2d45643f46af4c87b,b549673f2c471b17bb000c264dfe252d,14403,franca,SP
49f17fca0708821d89d63803a5a2f954,bc810aa449315aac3ade3e6fb89dfda7,71020,brasilia,DF
725cb0062f2215d2f731bef5957d1faf,db4d7163c368571d91298413b68bb6a9,76860,candeias do jamari,RO
145d10d2c740be50c50d82f083a813b1,6263c619d9d052abcb21fefd9bb500d9,37026,varginha,MG
62a8b4a0d10a8fa0f5c34059b7758859,169a96b0cee3f0ff7d95d697f10d5414,88450,alfredo wagner,SC
1f33d0198032f3cb27bfe03e09064bdf,8a08977c898feecd2e101c2a27890ae9,27933,macae,RJ
05f9f7e304de1bd029ce39f107848608,d9ffaef986305a5a589b198d8568f211,13077,campinas,SP
1dd56893d8735089534b232e039b831c,3e99fcdff874a9b1cfff9828f5cc77c9,13800,mogi mirim,SP
ff310159cfef87d3dbbf5341637bd4a2,2878289928927b75d078057c8d91405f,71920,brasilia,DF
565ab5b150fec651f51db8783d2e645a,da3f63d7531fe712a6b3cf5699530a2f,98280,panambi,RS
a9b2a6199654f4da4425e9c820bc57e2,45cb7a0ecc2e6dc9c3e204f0bfa8454e,66025,belem,PA
430ec51e3c42def76f0d79a8edb21784,11f78d8517618f460d3a1179f42b6f9f,02957,sao paulo,SP
e95db45635aff45b3ebfd6a711f681c2,1a152f1802f4a2a72173a78dfb44e999,02831,sao paulo,SP
c7f1addc1a4563e72059c69e14cf78cd,a35fe301545e571a6369f1927fb09d78,09689,sao bernardo do campo,SP
8560b967cdb6597a5f8e81a89d9195cf,14934d0a382fe449993e85eafbe21705,24431,sao goncalo,RJ
35d1d4cb6cb9997376abb3d7e1a97b19,4c6a5fc3a280205fd9147054195346ff,13481,limeira,SP
66966a2562fadcb3f9e3acbbfa9a4523,94f1230c44435fe9001ce30f1fe06135,14403,franca,SP
5cb31e4d889afd369634b4d045403645,d6e9ae60b5ddc91b1695f325c9b1a1dd,08375,sao paulo,SP
a01e5a14ca4da35a609812d73b7519f2,a289a8514f6424ab9019078a7bfdadaa,87202,cianorte,PR
76e0f58a2cb8ab2aeddd01ac2c97626b,2dc28ee48b23b202878bb72841129970,12630,cachoeira paulista,SP
4f36ee71cd2eb2ba9c1eb02b36baa34b,a967a2aed325ac121484ed757da16f58,45910,alcobaca,BA
d80fe862fc842cc85b3548679f505116,075c38f7a650b0dc822712c7a58e93d4,79070,campo grande,MS
d6e816a35e42165ae9af6c44209dc565,f041d0ca4717eab95d05b412e6aaea17,79760,bataipora,MS
776e3127741b8d940d12afa4449e50a6,b283972d8b63fa81402654b037f88651,70686,brasilia,DF
f1a688a441fc43cba0c3a2af6ae3bdf6,933d3e8d1c032768e1a0a98e2fce65b6,02817,sao paulo,SP
be0d8abce3af32826fcffbd35cb3b73b,72d424ec55a0c9fbbc6e442ec81e54ee,04810,sao paulo,SP
b6354a784b22dad8e36b59fb230baedb,eba485f19136a2796edc73bc0dd274e7,11440,guaruja,SP
bcce684969990851024216985d1a9b5c,6b22f90696d11798825c886cdb59bbfc,88063,florianopolis,SC
0241bf6728f2c70f948e9a51484d1435,cdf2b2b8c6e87bf77c870a059435a835,03972,sao paulo,SP
46490458d353247266448e9bdc7bd115,a9230d79e397fb71fa526975917bf449,11703,praia grande,SP
4354e2cf53a8b26f617d9b454d0f3564,39c7e3fae5b144e50a32cd66bc2fe519,56150,moreilandia,PE
a93bacd3a4ee650966803e7bbe89bc33,174fbc0ca39715c4d36463f56af17b3c,26290,nova iguacu,RJ
2e0ef40f86d552caaeda3b3b33e9572a,139d91cb0779687389d93bbce424734e,86061,londrina,PR
23fafaadc0b11501176401ba0003c22d,b3441a427e8889379672bfd441f5218e,72583,brasilia,DF
239e340d23f21f1c9886eeb7c3d16c27,2972286f33b3b191ff705035a1951441,20551,rio de janeiro,RJ
095acc4e27efb00510101b9dbbfb4312,d028a4965b062a236061421c1feec941,13240,jarinu,SP
2fde2146af0116e4451b544145e05cc3,52dea3631aa7ae55b1fc52a767908327,39402,montes claros,MG
ec8315fb9315114eb8a8ed106264ff4f,e3787af643d35ba357d75e8fdd2c1a8d,14030,ribeirao preto,SP
718f5495b3bce9a9f415631186f52956,c07c1558a5eca23b74513a4d04ed2d5b,13206,jundiai,SP
54fef4bb475376e95000143add7a1557,0206671ca1e6cea41033a21774bef222,01522,sao paulo,SP
50b848cc87798c6c8261280fbe780227,179babd2eecb53125e973b715317114b,08140,sao paulo,SP
3707669efeae29044e39ea9b2bfa9f32,87d5e42b1563c49610513cc6511c05bc,69075,manaus,AM
b7b9fc03a71452c9ca2b9aca57f9d350,8cbff6bd0d7b88c40dea8c71b9e5e28a,88064,florianopolis,SC
956cc3292d13bea359eaf6683f410bf6,b4a2566d92e7d3dd3e4b5dd74f970824,16401,lins,SP
7ef817bba224306193a775257c181bae,f4e1647d435bc9c00613ac1772ec0c72,02250,sao paulo,SP
6220c6ab35c110dc7945b0bba49dc486,9b5ed7dd6e900a8dddac78911cc22562,09932,diadema,SP
f3ce5e2f314944574d86bfa26a1f1e27,2e7cef57e1258b0f95ed77844866e6a2,22071,rio de janeiro,RJ
e96d02789ac557767bf618ee7bc02854,a3964d35b345bd424ed862c468d3d8fc,95010,caxias do sul,RS
37e6ea49e170e1146b094fffe5a66938,d9d3946d80d034878bf1bbf62642ab99,13495,iracemapolis,SP
fec3ffb806136156a064284eca7d38b4,204ae867ff4e32138e6ad032ef1cf41e,04892,sao paulo,SP
04f201d7f9350c38e57f2d9eb9ef7c3c,def6d043aa4d90414c22a80e3fde04ff,27660,rio das flores,RJ
c440fc4fd60fd9083395f183aada6d4c,415ac25ae6868ab36d6a9407ac982fd2,13454,santa barbara d'oeste,SP
969678c7317657c3a5855fe90a69894c,d47c6631d67f856392d0c8040db162d2,93990,morro reuter,RS
3674db4a48cbcbd032d3d2274f9018af,78e63ed7c16b6a93bfdcef66ad250a00,11030,santos,SP
4ff38991e49354d05057650b0033234f,518ff151056410cc1e01e1dc3711a1a9,81290,curitiba,PR
1239e518e80247840cd399727eb244a5,19f735a9a58a187253055f9d4bcc2bb6,12608,lorena,SP
c056ec712e18300c0e2d49101fca0a80,d46f760de99326ea2d7e1621d7075ed2,76948,castanheiras,RO
320a107d49c46f919012be351ec06cbe,b2b779eb0dedff7f9eef0770287a9979,15015,sao jose do rio preto,SP
2323ebd900ab72b5f72753720d4a773d,0356f958b9250c6ef4084945c9e395a5,93010,sao leopoldo,RS
7cbc9e8aed4560ebfd0195b5aa3be49c,e1224167b1a3f92781c2ff55b0b794be,02671,sao paulo,SP
cf2211a4919cdc7a3acac6bb67e7d5b9,eca0e6bca527ec363f29c5d038215d82,02220,sao paulo,SP
e1e83e041c51b00e571dc0e877d94848,df5e44ce11714dec60482a8bdbb77fa8,13311,itu,SP
79c153310ee3cfd3c2a760c9798b179a,749917bd024cd0718406bfaafb482efd,49048,aracaju,SE
4fbb9513f4c8dc868e3b3626282897b1,0a6d75a522ec78c05b429c2e2abddc72,23560,rio de janeiro,RJ
8bc0f5c8bc1b96927f26ed75e287572e,f5a6aeb6cde01fcf0c35caa3347973fa,11666,caraguatatuba,SP
e7f806cb2cffddb308ed9bfd6bf5c5fd,37cc3e75e39bb11d75a1982ac0d07c17,45810,porto seguro,BA
c8669d1d4882bec78d15af179426f1c1,ccdd9f1a4ed4676d48365d27651a7a1d,58220,bananeiras,PB
9f0398b6761fbae87a157c3956230a1f,6b7c6ef4d91a0cadb24d7f1df90158fe,95625,imbe,RS
81ddb4bb77adfff778e39bff62e51c28,59476bf1c7cde88ac3277cd08be58fa1,64053,teresina,PI
f11eb8f0b8b87510a93e3e1aa10b0ade,64ee476500a01beb94df40f97a108c50,38540,abadia dos dourados,MG
7568855ab7b8c08837d50e8d9827090f,327d5e33e57f7c4d96aff80677f25d94,39610,itinga,MG
0e50c6c7561c15b7879e4673e876fae3,bfc88ad2f4a7c54dc245cc22ab468f73,06180,osasco,SP
05de5898b9da9365b1823e7fd23700c1,59140aa3bcfa73f0763d85370926b4fa,94010,gravatai,RS
f850c258ce056d17c9d4d5b3e84a0d97,3c6cf48555f40864397c53a7da7e4445,98760,chiapetta,RS
98884e672c5ba85f4394f2044e1a3eab,860fc00d3154ce2346c43ebe47b9b6ce,04679,sao paulo,SP
eca9b206f2a9e4693bf0840895434e2c,4c4621970a6bbad78e4204b062ff69d1,93224,sapucaia do sul,RS
e7dce3335777ad9f70242b444c1ce42d,6875c3bb5e962a05fb46ffc63aac71dd,26070,nova iguacu,RJ
a332da65750aa1c1ed6697071c478ed2,e7cb888e6948cb2c3f9347e048979fbe,71680,brasilia,DF
55216c413a0101e314f4b67c8e114a04,aa4da86cd687b4f4b040122da582369b,28943,sao pedro da aldeia,RJ
e661389c58bde51cc882004c8a3235c6,ae270f40e86b0cdf3a4914256655da47,05050,sao paulo,SP
485d59ed46bda4a60ac9ab15c32ec63c,ff2521c4012e1a212bbd12c9ed5acc48,30150,belo horizonte,MG
af2dd33c352ba6c493b012ae2017fd6b,46fa2563b12609b1e135d08c43b1848c,26950,paty do alferes,RJ
b8cdbd2d79fb877b224b27ff548c297d,717018d40515ebcca772cad60799b58f,95775,tupandi,RS
3191981f84b69ebcca47bce1954371fc,2ee7ec1f76d53708b7665e5b28a80ff1,06317,carapicuiba,SP
a2f475be29f915fa902863f62308df8f,aa2ca40652b784ea8e309f01611e4ab6,21610,rio de janeiro,RJ
660bc90c1f3edac49bbbeda20afdfb59,d7f93b8e46e184dbeb98f0576d678f7e,29890,montanha,ES
75fa6cfb28484afc68c0ab2177d339cc,f499f5419a0121c20de531d64dad5ddd,68371,altamira,PA
64549f169466936ef8e0edde57ae994d,211aaecea827d378c879c2b2f667c89d,04104,sao paulo,SP
5c262efffdde5bd254f59c97cf8c9b42,2b8e0c4dba500a8e998f5dbcb8dc6210,38050,uberaba,MG
526e982e0217539da2d43a01848404a6,40c0d19d1774ea7f023dd0c2c17f6e33,31015,belo horizonte,MG
a4f7787cc8dffd6006149cdff5abed26,53cc7338a7d5994fe8baa28a039d2343,06526,santana de parnaiba,SP
88f5da0fac8ddf55d2cbbbc2dee4dc7b,2c31eb62ef5869e069b6702ae943e77c,46100,brumado,BA
fcbd7b0353381303b9fc5b486f398838,bd6c8e9ea5cd9adc391f0784e02eb855,13503,rio claro,SP
abe3fe8adfe5af3eefa704fb9837e9f7,5e1b969042fa231f508d5123aded9f54,18071,sorocaba,SP
a2da04a295c890e30103aeb5356163f0,1a871dc1de3ae88bf92c8d94ca34fa9f,13276,valinhos,SP
748632357c64f888b1f6932d1eee4fd7,d927267e54f07b9e0fd408d2f840024c,24800,itaborai,RJ
3413b1a3a719cf261ac926114e3d3da8,fe86ce129cfeddc53998ddc884d92a46,21920,rio de janeiro,RJ
f9173fb8dc039cb6acfcc3a7a2fc49eb,3e0dfaee8a7d40bae26d53d4995fc209,04538,sao paulo,SP
c56ac9e8772a402f6a167237b0c13f28,86c8e33d547eea8ff5008a3a65a4aba2,19020,presidente prudente,SP
a6dc8c80c0a118ee2500ba81bd939cf3,674e2cf1e34b5485037bc74aefb8ff43,20511,rio de janeiro,RJ
5f3f5e9d45914b3cecccafe39f3f3028,2d14556024f4bbe01f147576097c42fe,57210,piacabucu,AL
72a1f1778a30429fd6162428855b0c1e,70097aeb1bf8a90bc3898fe0a282193a,38700,patos de minas,MG
8f7b448c7e06e94cbc038d48d92e332d,5cee43d9514db230389bcc71987da865,75803,jatai,GO
01f831a3745969dca7b974014c4d4344,36fd23d5c40986f79525271e5e980310,30170,belo horizonte,MG
bc11dc645f9b9b92ae2581fc582cff93,bd206a7660975fdb59a59e425fb0b186,02926,sao paulo,SP
9764b79755f07ae9677fc4e7a6e89507,9835d36e16d2102ba67f493776a52e96,75400,inhumas,GO
e653a6824f067a75cfbc70b978d512b2,c8962f9086851614997e9c46b10806af,70876,brasilia,DF
e827a60ab3c273d88ef8c4b401ce344b,345be17b1f1aed67257c63e6aef84e7b,46770,iramaia,BA
dcc8ace10ad125aac51ed330d021e0eb,b7236912d853456db4962d556627aa70,27265,volta redonda,RJ
03c1a904f35ad2f91e103b348cf53c3a,b4699ec11422e505ccb98da77dda35a5,21615,rio de janeiro,RJ
8d9cf828f7181bf76915fddfdbb4148b,466731c3fc40a57fec44f98e97e1a55b,17230,itapui,SP
0d50229d0a7136cf545013bb7ec32f1c,5d180ffdc0b416638fc305af59e5fce1,22631,rio de janeiro,RJ
c5b90d0229351c62429a0aaa3a5b65a5,212559d08539e8f1eea444fbd9f93e41,29745,sao domingos do norte,ES
7ed971d777a1a449bcca5e0b8c8c0e4e,00b5ba65365dad1d25811bf5e45fc983,14750,pitangueiras,SP
958a6f45092caf24c9c986aae8324cae,c2f70b70cc6c043ca2f6ac87c0510fac,85892,santa helena,PR
1633693027f6a28a4f6ee559c2950e37,7aef09d68cd18831aaacca18f264136f,22030,rio de janeiro,RJ
0ddec1e0f5e5fcc429b215af8b967b33,367f42733f0ea6320603ae4c8cdcb403,09931,diadema,SP
928194af995122dd13f29b05cedc6a68,b9badb100ff8ecc16a403111209e3a06,03014,sao paulo,SP
9efea31c85df91516b2874e4e0fd953f,fc5351f63f69eff75df74e44868ff374,65604,caxias,MA
